scorer,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000,DLC_mobnet_100_PkPvRnetYu00Jul20shuffle1_40000
7,155.892,243.719,0.9990000128746033,132.227,348.058,0.9990000128746033,124.059,387.937,0.9980000257492065,124.112,428.246,0.996999979019165,116.267,483.189,1.0,115.997,540.199,0.9990000128746033,108.041,604.036,0.996999979019165,107.812,668.166,0.9959999918937683,100.638,740.024,1.0,100.563,804.935,1.0,99.748,884.215,1.0,98.811,949.072,1.0,99.138,1019.993,0.9980000257492065,98.882,1091.273,1.0,92.425,1140.995,1.0,98.523,1203.544,1.0,99.379,1252.979,1.0,106.787,1316.013,0.9990000128746033,107.424,1365.181,0.9980000257492065,107.78,1420.024,0.9950000047683716,123.8,1531.977,0.9959999918937683
8,155.893,243.75,0.9990000128746033,132.275,348.079,0.9990000128746033,124.124,387.87,0.9980000257492065,124.088,428.243,0.996999979019165,116.269,483.125,1.0,115.914,540.173,0.9990000128746033,108.038,604.035,0.996999979019165,107.818,668.186,0.9959999918937683,100.732,740.091,1.0,99.689,812.401,0.9990000128746033,99.751,884.371,0.9990000128746033,98.918,949.27,1.0,99.084,1019.949,0.9980000257492065,98.839,1091.24,1.0,92.419,1140.826,1.0,98.512,1203.294,1.0,99.394,1252.789,1.0,106.734,1315.981,1.0,107.451,1365.242,0.9980000257492065,107.824,1420.043,0.9950000047683716,123.789,1531.967,0.9959999918937683
9,147.991,243.813,1.0,132.27,348.088,0.9990000128746033,124.115,387.87,0.9980000257492065,124.063,428.231,0.996999979019165,116.298,483.214,1.0,115.871,540.175,0.9990000128746033,108.083,604.06,0.996999979019165,107.741,668.042,0.9950000047683716,100.713,739.887,1.0,100.702,804.728,1.0,99.968,884.764,0.9990000128746033,99.285,949.648,1.0,99.248,1020.005,0.9990000128746033,98.905,1091.164,1.0,92.432,1141.251,1.0,98.479,1203.646,1.0,99.213,1252.879,1.0,106.798,1315.97,1.0,107.414,1365.263,0.9980000257492065,107.792,1419.967,0.9950000047683716,123.812,1531.988,0.9959999918937683
10,148.04,243.873,1.0,132.285,348.107,0.9990000128746033,124.154,387.854,0.9980000257492065,124.008,428.158,0.9959999918937683,116.264,476.181,1.0,116.046,540.206,0.9990000128746033,108.036,604.063,0.996999979019165,107.809,668.152,0.996999979019165,100.924,739.967,1.0,100.723,804.572,1.0,99.861,884.337,0.9990000128746033,99.042,949.338,1.0,99.217,1019.974,0.9980000257492065,98.976,1091.307,1.0,92.393,1141.304,1.0,98.491,1203.704,1.0,99.248,1252.813,1.0,106.889,1315.947,0.9990000128746033,107.4,1365.268,0.9980000257492065,107.782,1419.968,0.9950000047683716,123.806,1531.984,0.9959999918937683
11,148.077,243.838,1.0,132.283,348.106,0.9990000128746033,124.141,387.855,0.9980000257492065,124.014,428.179,0.9959999918937683,116.316,476.179,1.0,116.064,540.248,0.9990000128746033,107.991,604.045,0.996999979019165,107.86,668.196,0.996999979019165,100.856,740.077,1.0,101.063,804.931,1.0,99.728,883.99,1.0,98.586,948.878,1.0,99.27,1020.008,0.9990000128746033,98.989,1091.342,1.0,92.316,1141.062,1.0,98.452,1203.535,1.0,99.226,1252.756,1.0,106.855,1315.865,0.9990000128746033,107.271,1365.082,0.996999979019165,107.77,1420.008,0.9950000047683716,123.8,1531.98,0.9959999918937683
12,148.056,243.8,1.0,132.264,348.11,0.9990000128746033,124.101,387.85,0.9980000257492065,124.008,428.218,0.9959999918937683,116.387,483.119,1.0,116.071,540.225,0.9990000128746033,107.987,604.035,0.996999979019165,107.861,668.144,0.996999979019165,100.838,739.693,1.0,100.769,804.566,1.0,99.731,883.955,1.0,98.69,948.848,1.0,99.307,1019.97,0.9990000128746033,98.932,1091.241,1.0,92.326,1140.943,1.0,98.456,1203.51,1.0,99.226,1252.67,1.0,106.811,1315.642,0.9990000128746033,107.253,1364.847,0.9959999918937683,107.782,1420.018,0.9950000047683716,123.819,1531.983,0.9959999918937683
13,148.072,243.874,1.0,132.296,348.106,0.9990000128746033,124.104,387.903,0.9980000257492065,124.008,428.111,0.9940000176429749,116.275,476.113,1.0,115.955,540.242,0.9990000128746033,107.977,604.029,0.996999979019165,107.805,668.106,0.9919999837875366,100.698,739.619,1.0,100.831,804.917,1.0,99.611,883.895,1.0,98.457,948.678,1.0,99.358,1020.007,0.9990000128746033,98.9,1091.245,1.0,92.35,1141.024,1.0,98.433,1203.493,1.0,99.216,1252.789,1.0,106.861,1315.647,0.9990000128746033,107.243,1371.989,0.9959999918937683,107.81,1420.016,0.9950000047683716,123.793,1531.977,0.9959999918937683
14,148.132,243.803,1.0,132.318,348.118,0.9980000257492065,124.189,387.829,0.9990000128746033,124.019,428.078,0.9950000047683716,123.613,475.802,0.9940000176429749,115.943,540.269,0.9990000128746033,108.016,604.039,0.996999979019165,107.845,668.156,0.9959999918937683,100.823,739.968,1.0,100.939,804.788,1.0,99.624,883.793,1.0,98.496,948.087,1.0,99.316,1019.974,0.9980000257492065,98.929,1091.239,1.0,92.344,1141.189,1.0,98.497,1203.5,1.0,99.218,1252.747,1.0,106.712,1315.742,1.0,107.266,1365.006,0.996999979019165,107.78,1420.001,0.9950000047683716,123.804,1531.978,0.9959999918937683
15,148.087,243.758,1.0,132.272,348.116,0.9990000128746033,124.198,387.876,0.9990000128746033,123.977,420.498,0.9959999918937683,116.188,476.077,1.0,115.842,540.204,0.9990000128746033,107.966,604.047,0.996999979019165,107.886,668.287,0.996999979019165,100.814,740.015,1.0,100.524,804.406,1.0,99.662,883.793,0.9990000128746033,98.582,948.252,1.0,99.322,1019.965,0.9980000257492065,98.918,1091.231,1.0,92.365,1141.129,1.0,98.521,1203.427,1.0,99.202,1252.701,1.0,106.729,1315.767,1.0,107.319,1365.204,0.996999979019165,107.79,1419.974,0.9950000047683716,123.806,1531.979,0.9959999918937683
16,148.053,243.762,1.0,132.258,348.12,0.9990000128746033,124.224,387.893,0.9980000257492065,123.984,428.099,0.9950000047683716,123.629,475.821,0.9929999709129333,115.861,540.261,0.9990000128746033,108.109,596.492,0.9990000128746033,107.844,668.153,0.996999979019165,100.708,739.683,1.0,100.801,804.606,1.0,99.829,883.813,1.0,98.42,948.221,1.0,99.154,1019.893,0.9980000257492065,99.109,1084.157,1.0,92.383,1141.223,1.0,98.525,1203.45,1.0,99.135,1252.542,1.0,106.653,1315.932,0.9990000128746033,107.303,1365.266,0.996999979019165,107.77,1419.972,0.9950000047683716,123.775,1531.976,0.9959999918937683
