scorer,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen,Chen
21,3.0481048861033333,0.9990000128746033,1.0555377428873083,0.9990000128746033,8.62305430110191,0.9990000128746033,2.113953748850021,0.9990000128746033,1.9723823048012814,0.9990000128746033,3.0264915977133775,1.0,2.0643560254527777,1.0,3.870726634048186,0.9990000128746033,3.2210435250066034,0.9990000128746033,2.283931206182126,0.9980000257492065,2.657641943879741,0.9959999918937683
22,0.8590494226349583,1.0,1.3171246483562609,0.9990000128746033,1.5849086405414723,0.9990000128746033,1.6623437407173327,1.0,2.3508627057247877,1.0,3.656920531098142,0.9980000257492065,2.9755843099326755,1.0,3.818579967053697,1.0,2.4208464243628414,0.9990000128746033,0.48446592115214504,0.9980000257492065,4.047727477298768,0.9990000128746033
23,4.70374768832742,1.0,2.0240628372337,0.9980000257492065,1.8198411597789386,0.9990000128746033,1.2076940434586387,1.0,3.277703526416425,0.9990000128746033,2.603498693698519,1.0,4.159209272401296,1.0,3.1050974562286924,1.0,5.789538040947088,0.9990000128746033,1.3907091004852106,0.9950000047683716,1.5106008162304325,0.996999979019165
24,2.942857773907105,1.0,2.616790951150026,0.9980000257492065,0.9809352740748379,0.9990000128746033,1.7297002997682058,0.9990000128746033,3.500507178052608,0.9990000128746033,1.1205107777118914,1.0,4.814943304114406,1.0,1.959090808098905,1.0,2.371078635530744,0.9990000128746033,3.9826309632815886,0.9940000176429749,2.824588509345726,0.9990000128746033
25,5.025950614937291,1.0,2.52157559289693,1.0,6.682165237599862,1.0,1.1905469654498322,0.9990000128746033,2.4195711197923644,1.0,1.7137013298408834,1.0,4.019157290357829,1.0,1.2259917049396254,1.0,4.311770482883967,1.0,0.7561252528163039,0.9929999709129333,3.9543125360623885,0.9990000128746033
26,3.2809641910258427,0.9990000128746033,3.017064554034066,0.9990000128746033,5.172479912717669,0.9990000128746033,4.243201160429413,1.0,1.7704918315310185,1.0,5.047359241582076,0.9990000128746033,5.677588321536721,1.0,2.29101787723933,1.0,0.5396400526802542,1.0,0.32750325702897104,0.9929999709129333,3.089380985693855,0.9879999756813049
27,0.4881605556535688,0.9990000128746033,2.5786956108144388,0.9990000128746033,5.2776336558619406,0.9990000128746033,3.229655747305461,0.9990000128746033,1.5134859339766602,0.9990000128746033,3.682579731809208,0.9990000128746033,4.650183167081688,1.0,0.8716602890184931,1.0,7.892150600827976,1.0,0.8699608321974238,0.9919999837875366,5.713661475053298,0.9980000257492065
28,7.578022426709915,1.0,2.942703345269481,0.9990000128746033,1.6100840937867236,0.9990000128746033,5.462465028986427,1.0,3.8563341465822494,0.9980000257492065,2.8828572875420235,1.0,3.48823643270232,1.0,0.44919243229667494,1.0,1.9123402748752265,1.0,1.4483789384947423,0.9909999966621399,2.7544913844535985,0.9929999709129333
29,2.926150019107036,1.0,1.0951081621475802,0.9990000128746033,4.031054659345432,0.9990000128746033,1.719696034028009,0.9990000128746033,0.9093183161244958,1.0,0.5014908496094816,1.0,3.7754824607717925,1.0,3.2548765950469063,1.0,3.004436165491391,1.0,1.0047658433743176,0.9950000047683716,4.707181655511547,0.996999979019165
30,4.852204461604753,1.0,1.8584917392056404,1.0,2.7679053202549944,1.0,1.7778168901807399,1.0,1.6568285101226288,1.0,3.3954150622873707,0.9990000128746033,4.818765139953208,1.0,4.052333795444412,1.0,3.681687842324724,0.9990000128746033,2.4641624558310076,0.9940000176429749,4.648726521435336,0.9900000095367432
31,1.3365830781424552,1.0,1.263208749305948,1.0,3.1935894386081425,0.9990000128746033,3.4234166585059733,0.9990000128746033,0.2641039895991225,1.0,5.398119824753279,0.9990000128746033,5.773226081638432,1.0,1.1592584246490716,1.0,2.0486563456888662,1.0,3.6561015632378657,0.9890000224113464,2.4399259627286813,0.9959999918937683
32,1.6209442786878194,1.0,2.299600802423368,0.9990000128746033,0.7600892434406069,0.9990000128746033,1.1915105274935887,1.0,1.8945255212802536,1.0,4.616374091907447,0.9990000128746033,1.9646764027795842,1.0,0.9234016958442484,1.0,1.2315266786932466,1.0,9.063643495730481,0.9869999885559082,3.8047156018654826,0.9940000176429749
33,2.000100717894423,1.0,5.796776458615119,0.9990000128746033,0.47533582781087386,1.0,8.098675419497543,0.9990000128746033,2.075795101798617,1.0,0.35092985415867445,1.0,2.556571966006703,1.0,2.050922112019621,1.0,3.9131926973239746,1.0,7.0411550867473105,0.9760000109672546,3.8402549996310826,0.9940000176429749
34,1.8681008311250331,1.0,1.0176184266007127,0.9990000128746033,6.522249778059147,1.0,0.49193555515487397,0.9990000128746033,3.4365426963231585,1.0,2.2977538132831596,1.0,2.897954737547512,1.0,1.5295788627404276,1.0,1.4592552437629753,1.0,6.638908108303191,0.9829999804496765,4.665971133927594,0.9879999756813049
35,5.080759311027791,0.9990000128746033,2.192351712372903,0.9990000128746033,1.3180229054391877,0.9990000128746033,1.088339384641663,0.9990000128746033,1.5204066481926037,1.0,2.1843220943549335,1.0,2.3247101169517133,1.0,2.700410919935615,1.0,1.0142016734206856,1.0,0.6737326637158946,0.9959999918937683,1.4661716979584798,0.9980000257492065
36,0.8078629132121078,1.0,3.6255864682149146,0.9980000257492065,1.3042329203813998,0.9990000128746033,7.583121610280622,1.0,6.6970281963630125,0.996999979019165,5.217232322991977,1.0,3.286365217952859,1.0,4.164572383690941,1.0,2.848279086075089,1.0,1.7439481158577304,0.9990000128746033,4.872834483523915,0.9990000128746033
37,1.751557057853595,1.0,2.109266153767702,0.9990000128746033,2.142252626785219,0.9990000128746033,0.8786346451891285,1.0,1.7831671865784837,1.0,3.1492048512688613,1.0,1.068757692700708,1.0,1.2871283319665534,1.0,2.2248796684832524,0.9990000128746033,1.9817725758134692,0.996999979019165,2.390587975997908,0.9990000128746033
38,0.4452663399837825,1.0,5.749870590805022,1.0,7.333580260401817,1.0,10.43290972570441,0.996999979019165,7.599897438025906,1.0,12.896453122469516,1.0,5.993803090237238,1.0,8.26316604331419,1.0,5.2412531338310675,0.9990000128746033,3.2149791844592053,0.9990000128746033,7.657174263271247,0.9980000257492065
39,3.2234539079131412,0.9990000128746033,2.013122836503974,1.0,5.187024604761343,1.0,2.014582291675646,1.0,2.6200938261103146,0.9980000257492065,3.229460713260066,1.0,1.8927430610661335,1.0,1.006389302310576,1.0,4.19812790027864,0.9980000257492065,1.845074340749422,1.0,3.323358559710808,0.9940000176429749
40,7.379768037827051,1.0,1.2442944183175297,0.9990000128746033,2.851451663589659,0.9990000128746033,1.8419583072705017,0.9940000176429749,11.202700315383295,1.0,7.162563966820384,1.0,4.986966511666931,0.9929999709129333,14.5778218113026,0.9990000128746033,5.011156553425789,0.9990000128746033,4.11874498763919,0.9980000257492065,2.818481361501019,1.0
41,2.838921102539079,1.0,0.22497102030461766,1.0,2.668614640623967,0.9990000128746033,1.6069118346656506,1.0,2.714950776488121,1.0,2.253496235340526,1.0,7.306504872182945,1.0,0.33047875572264984,1.0,2.1760908626636617,0.9990000128746033,3.7465976429757535,0.9990000128746033,3.569726214700119,1.0
42,1.0671236143136231,1.0,3.3531567059164575,1.0,2.4232060063107226,0.9990000128746033,3.68550876029263,1.0,2.8211708643892797,1.0,3.3476565097813658,1.0,1.5697033156506535,1.0,0.5587806872417473,1.0,4.334935624447892,1.0,5.315826479192892,0.9959999918937683,2.3983194790698685,1.0
43,3.235305461598034,1.0,3.2419302994617802,0.9990000128746033,5.078928625731392,0.9990000128746033,3.1335319367576377,1.0,4.39235876847133,0.9990000128746033,3.572677435000029,0.9990000128746033,4.111924198687945,1.0,2.299448748554553,1.0,3.04572025628388,1.0,2.0913131603392006,0.9990000128746033,1.5310255350633386,1.0
44,1.444590024077326,1.0,1.7826880772036051,1.0,1.433106170409828,0.9980000257492065,3.57705627700877,1.0,0.7433003082189711,1.0,6.684940030784432,0.9990000128746033,2.701056732968759,1.0,2.462568802943179,1.0,1.4788412342432702,1.0,3.4418435481670815,1.0,4.213130050342836,1.0
45,1.5896312602792286,1.0,2.4772359662228323,1.0,2.184801348695994,1.0,1.6358450900427646,1.0,1.4147704531916534,1.0,2.9335868590040572,1.0,1.9379744150674436,1.0,3.8519800777659983,1.0,3.6418953553992908,0.9990000128746033,4.233693602009216,0.9990000128746033,1.697759186625138,1.0
46,5.364882360241886,1.0,1.6550680719884856,1.0,5.528802538408049,0.9990000128746033,2.9729901536002705,1.0,3.209085770035741,1.0,5.145091827115702,0.9990000128746033,3.5178551358598655,1.0,1.9321355536274774,1.0,3.0420624922855537,0.9980000257492065,0.978389507638662,1.0,1.3254964439392145,1.0
47,1.3051202993609243,1.0,2.4393365645318426,1.0,5.62133666848759,0.9980000257492065,1.1536698971262762,1.0,3.0685465415480366,1.0,0.7040787651926674,1.0,2.5800165365848975,1.0,3.1373917484944416,1.0,1.2908043583466289,0.9990000128746033,4.508848477872426,0.996999979019165,4.1140095883466365,0.9990000128746033
48,3.4364502284747127,1.0,1.6531282086437786,1.0,6.791310206172966,0.9980000257492065,0.5519881332282639,1.0,5.991921721017953,1.0,1.1580320253151772,1.0,2.2138264011403535,1.0,2.6425356278282925,1.0,2.5297387610762843,0.9990000128746033,5.032660216073685,1.0,5.141543319411322,0.9990000128746033
49,3.3887146853800343,1.0,2.0207003716594225,1.0,5.167627888476559,1.0,0.19728000502586462,1.0,1.6695285947788459,1.0,1.9812182020227804,1.0,2.752661275478335,1.0,1.3634014660446558,1.0,6.158185930711849,0.9990000128746033,2.4586224727413706,0.9980000257492065,2.9058439593339065,0.9990000128746033
50,5.219749356062292,1.0,8.879797886619379,0.9990000128746033,8.739176859157231,1.0,15.680511458232912,1.0,19.72740089801821,0.9990000128746033,30.41465518806931,0.9990000128746033,29.2696094948897,1.0,32.13257107129566,1.0,21.926784451792557,0.9990000128746033,8.259866965574572,0.996999979019165,10.832310894983078,1.0
