scorer,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000,DLC_effnet_b6_PkPvRnetYu00Jul20shuffle3_40000
182,667.737,363.568,1.0,571.89,402.478,1.0,515.027,415.749,1.0,466.981,443.695,1.0,403.154,475.568,1.0,348.265,526.298,1.0,284.523,569.556,1.0,243.161,634.172,1.0,186.567,687.779,1.0,157.677,768.387,1.0,114.613,828.048,1.0,106.454,907.785,1.0,75.696,973.911,1.0,74.495,1052.932,1.0,66.079,1120.874,1.0,76.401,1198.667,1.0,75.242,1265.261,1.0,92.486,1335.16,1.0,100.112,1389.292,1.0,108.667,1436.505,1.0,139.241,1548.525,1.0
183,676.111,371.557,1.0,587.287,404.684,1.0,530.322,417.102,1.0,478.984,445.183,1.0,411.75,476.245,1.0,357.091,524.557,1.0,291.701,567.035,1.0,247.23,630.221,1.0,187.957,684.392,1.0,160.183,767.248,1.0,117.401,825.041,1.0,106.927,907.295,1.0,75.744,973.227,1.0,74.462,1052.333,1.0,65.648,1120.912,1.0,76.086,1196.415,1.0,75.223,1265.875,1.0,92.454,1335.025,1.0,100.116,1388.99,1.0,108.617,1436.167,1.0,139.251,1548.521,1.0
184,685.021,378.36,1.0,595.398,406.981,1.0,534.834,418.631,1.0,483.476,449.221,1.0,412.631,476.462,1.0,358.475,525.285,1.0,297.79,563.827,1.0,251.585,626.06,1.0,187.864,683.376,1.0,162.738,760.564,1.0,116.616,824.914,1.0,106.773,906.182,1.0,75.802,971.021,1.0,74.492,1052.247,1.0,65.033,1120.744,1.0,76.002,1197.231,1.0,75.275,1265.996,1.0,92.339,1335.332,1.0,100.023,1389.416,1.0,108.671,1436.251,1.0,133.503,1548.83,1.0
185,691.858,381.957,1.0,603.675,412.836,1.0,545.188,421.458,1.0,494.001,450.965,1.0,420.284,475.745,1.0,364.338,524.477,1.0,299.048,561.55,1.0,252.772,623.471,1.0,194.516,676.27,1.0,160.641,757.571,1.0,115.789,825.544,1.0,106.492,905.951,1.0,75.721,970.88,1.0,74.484,1051.987,1.0,65.168,1117.932,1.0,75.781,1196.089,1.0,75.289,1265.949,1.0,92.273,1335.505,1.0,100.043,1389.532,1.0,108.629,1436.246,1.0,134.439,1554.003,1.0
186,700.003,390.105,1.0,609.874,418.646,1.0,547.395,427.91,1.0,491.592,457.13,1.0,426.92,477.267,1.0,368.804,525.029,1.0,305.549,561.936,1.0,256.602,624.597,1.0,194.901,676.576,1.0,161.456,758.243,1.0,115.734,822.917,1.0,105.95,906.073,1.0,75.45,971.335,1.0,74.467,1051.928,1.0,59.716,1118.159,1.0,75.167,1197.528,1.0,75.172,1265.186,1.0,92.128,1335.481,1.0,99.746,1389.454,1.0,108.598,1436.058,1.0,133.487,1548.786,1.0
187,700.828,396.61,1.0,618.824,422.827,1.0,556.176,428.928,1.0,501.422,458.936,1.0,428.854,481.215,1.0,374.396,525.203,1.0,308.389,560.276,1.0,260.719,622.679,1.0,203.346,668.397,1.0,164.468,754.059,1.0,116.779,818.484,1.0,107.736,903.488,1.0,75.512,970.531,1.0,74.533,1051.505,1.0,59.671,1120.724,1.0,74.847,1199.58,1.0,75.065,1266.605,1.0,92.022,1335.745,1.0,99.655,1389.771,1.0,108.679,1436.608,1.0,133.563,1548.681,1.0
188,700.933,403.571,1.0,626.422,428.58,1.0,564.69,432.787,1.0,509.805,459.62,1.0,433.363,482.336,1.0,380.527,525.686,1.0,314.843,557.502,1.0,262.865,622.187,1.0,203.338,668.873,1.0,167.326,752.695,1.0,117.639,815.505,1.0,107.954,901.844,1.0,75.504,970.075,1.0,74.661,1051.166,1.0,59.562,1120.598,1.0,74.984,1196.825,1.0,74.986,1266.893,1.0,91.897,1335.582,1.0,99.543,1389.415,1.0,108.595,1436.275,1.0,133.459,1548.673,1.0
189,699.983,411.9,1.0,628.895,433.158,1.0,571.948,434.116,1.0,515.145,460.33,1.0,450.883,476.935,1.0,385.464,525.304,1.0,316.322,556.028,1.0,266.762,622.503,1.0,203.637,667.737,1.0,170.111,749.824,1.0,117.655,815.258,1.0,107.786,901.065,1.0,75.524,969.702,1.0,74.615,1051.111,1.0,59.462,1120.724,1.0,74.617,1196.414,1.0,74.995,1266.773,1.0,91.945,1335.366,1.0,99.703,1389.281,1.0,108.521,1435.756,1.0,133.487,1548.565,1.0
190,690.828,419.375,0.996999979019165,642.3,434.69,1.0,578.926,443.099,1.0,525.852,465.718,1.0,460.028,476.701,1.0,390.198,523.417,1.0,322.716,555.324,1.0,267.483,620.972,1.0,203.537,667.292,1.0,167.374,755.977,1.0,117.732,811.39,1.0,107.532,900.156,1.0,75.496,968.987,1.0,74.602,1050.851,1.0,59.438,1120.821,1.0,74.294,1198.267,1.0,75.014,1266.809,1.0,91.984,1335.227,1.0,99.73,1388.806,1.0,108.514,1435.427,1.0,139.208,1548.309,1.0
191,684.613,428.189,1.0,644.068,435.327,0.9990000128746033,592.99,443.939,1.0,532.835,464.103,1.0,468.062,476.659,1.0,397.458,521.856,1.0,324.289,553.981,1.0,268.602,617.964,1.0,209.355,658.047,1.0,167.902,753.744,1.0,123.551,809.224,1.0,101.999,898.319,1.0,76.001,966.372,1.0,75.59,1045.957,1.0,59.283,1120.822,1.0,74.339,1197.872,1.0,74.963,1266.385,1.0,92.073,1334.871,1.0,99.944,1387.755,1.0,108.103,1429.841,1.0,139.176,1548.015,1.0
192,684.762,443.154,1.0,676.689,446.333,1.0,614.308,444.527,1.0,559.672,465.75,1.0,475.749,481.313,1.0,405.905,522.696,1.0,330.867,551.483,1.0,278.584,612.995,1.0,211.793,654.385,1.0,172.84,745.56,1.0,123.122,806.347,1.0,107.313,897.011,1.0,75.612,965.967,1.0,75.519,1046.623,1.0,59.284,1117.676,1.0,74.583,1197.557,1.0,74.602,1265.626,1.0,91.861,1335.121,1.0,99.385,1389.235,1.0,108.55,1435.947,1.0,139.17,1547.992,1.0
193,692.474,459.04,1.0,691.392,461.435,1.0,626.312,455.508,1.0,557.808,476.915,1.0,480.491,486.365,1.0,416.34,528.358,1.0,340.071,553.337,1.0,283.583,617.949,1.0,218.365,655.472,1.0,173.691,747.593,1.0,123.137,807.668,1.0,108.302,897.107,1.0,75.803,966.116,1.0,74.722,1050.39,1.0,59.264,1117.924,1.0,70.489,1199.542,1.0,74.502,1266.331,1.0,91.825,1335.638,1.0,99.375,1389.632,1.0,108.605,1436.395,1.0,139.233,1548.478,1.0
194,706.876,467.821,0.5569999814033508,700.018,470.499,1.0,635.341,461.753,1.0,572.907,479.996,1.0,492.38,491.117,1.0,423.717,528.401,1.0,347.211,552.566,1.0,289.526,613.446,1.0,218.459,655.392,1.0,175.218,745.875,1.0,123.649,804.114,1.0,107.112,896.08,1.0,75.63,965.3,1.0,75.351,1046.805,1.0,58.633,1120.225,1.0,72.321,1196.66,1.0,74.354,1267.589,1.0,91.765,1335.883,1.0,99.295,1390.311,1.0,108.622,1436.853,1.0,139.206,1548.453,1.0
195,795.966,476.346,0.9950000047683716,706.28,479.365,1.0,641.61,466.409,1.0,575.067,485.808,1.0,501.446,491.606,1.0,429.203,529.707,1.0,348.024,553.58,1.0,292.757,611.452,1.0,218.832,654.809,1.0,175.139,740.749,1.0,123.463,802.872,1.0,107.242,896.158,1.0,75.522,966.143,1.0,75.179,1045.882,1.0,59.067,1117.892,1.0,68.513,1200.033,1.0,72.158,1267.931,1.0,91.643,1335.939,1.0,98.837,1390.229,1.0,108.62,1436.847,1.0,138.872,1554.344,1.0
196,796.477,483.52,0.8949999809265137,709.145,485.89,1.0,650.789,476.295,1.0,587.344,488.641,1.0,507.162,493.231,1.0,437.378,529.651,1.0,353.385,553.796,1.0,298.596,608.37,1.0,219.795,653.732,1.0,175.157,740.723,1.0,123.817,800.429,1.0,107.062,895.384,1.0,75.435,964.388,1.0,75.186,1045.894,1.0,59.063,1117.856,1.0,69.199,1199.51,1.0,72.123,1268.082,1.0,91.586,1338.049,1.0,98.798,1390.409,1.0,108.705,1437.178,1.0,139.299,1548.401,1.0
197,811.438,486.295,1.0,715.955,492.265,1.0,656.653,477.8,1.0,594.915,493.683,1.0,514.453,494.762,1.0,445.214,530.595,1.0,357.88,554.37,1.0,300.249,606.865,1.0,219.09,654.074,1.0,177.485,740.198,1.0,123.733,799.97,1.0,106.852,894.802,1.0,75.667,963.795,1.0,75.13,1044.718,1.0,58.992,1117.589,1.0,72.157,1195.881,1.0,72.279,1268.049,1.0,91.847,1335.648,1.0,99.105,1389.319,1.0,108.653,1436.961,1.0,139.265,1548.135,1.0
198,813.032,498.119,1.0,723.11,500.184,1.0,662.577,486.243,1.0,605.976,498.774,1.0,518.639,496.392,1.0,449.938,531.173,1.0,364.879,551.181,1.0,305.513,606.99,1.0,219.998,653.735,1.0,179.749,736.774,1.0,124.025,796.532,1.0,107.928,895.734,1.0,75.428,963.488,1.0,75.16,1044.719,1.0,58.904,1117.366,1.0,71.257,1195.613,1.0,72.602,1268.372,1.0,91.76,1334.958,1.0,98.963,1388.971,1.0,108.654,1436.738,1.0,139.217,1548.264,1.0
199,818.03,508.948,1.0,726.386,507.256,1.0,667.921,493.187,1.0,609.709,504.662,1.0,525.332,499.707,1.0,454.753,533.371,1.0,369.112,553.214,1.0,308.784,606.288,1.0,224.36,653.096,1.0,181.553,735.342,1.0,124.22,795.916,1.0,107.547,895.008,1.0,75.119,962.798,1.0,75.124,1043.798,1.0,58.729,1116.958,1.0,69.71,1196.033,1.0,70.617,1268.551,1.0,91.455,1334.404,1.0,98.844,1389.523,1.0,108.709,1436.554,1.0,139.209,1548.407,1.0
200,828.356,522.737,1.0,732.793,516.166,1.0,683.393,496.925,1.0,620.162,507.838,1.0,532.39,502.627,1.0,461.709,534.802,1.0,374.035,553.168,1.0,314.463,606.036,1.0,225.91,652.366,1.0,182.852,733.899,1.0,123.96,795.505,1.0,107.13,894.369,1.0,74.843,961.823,1.0,75.026,1043.581,1.0,53.911,1117.164,1.0,68.863,1195.678,1.0,70.172,1270.036,1.0,91.393,1333.074,1.0,98.89,1389.32,1.0,108.686,1436.328,1.0,133.449,1548.743,1.0
201,835.076,533.428,1.0,746.24,526.816,1.0,690.176,507.619,1.0,626.559,514.874,1.0,534.84,506.843,1.0,469.728,537.067,1.0,379.124,552.967,1.0,315.631,606.963,1.0,227.013,652.831,1.0,183.635,740.569,1.0,123.897,794.213,1.0,107.341,893.145,1.0,70.284,962.964,1.0,75.006,1044.017,1.0,53.396,1117.057,1.0,68.035,1198.091,1.0,68.434,1270.227,1.0,91.283,1334.677,1.0,98.635,1389.972,1.0,108.721,1436.993,1.0,134.314,1554.036,1.0
202,845.706,547.486,1.0,755.791,538.622,1.0,699.823,514.019,1.0,635.218,521.097,1.0,541.63,512.998,1.0,479.384,539.65,1.0,387.435,554.729,1.0,322.683,606.931,1.0,229.259,652.798,1.0,187.933,736.931,1.0,124.044,793.378,1.0,107.312,892.073,1.0,74.709,961.693,1.0,74.925,1043.687,1.0,53.337,1116.685,1.0,66.827,1196.325,1.0,67.076,1267.152,1.0,91.015,1335.572,1.0,98.141,1390.086,1.0,108.552,1436.59,1.0,138.761,1554.822,1.0
203,859.856,557.286,1.0,764.306,547.763,1.0,709.481,523.796,1.0,651.875,528.897,1.0,556.619,515.029,1.0,490.456,542.644,1.0,395.259,553.616,1.0,331.136,606.048,1.0,235.052,651.099,1.0,192.976,732.558,1.0,124.021,793.355,1.0,108.269,891.698,1.0,70.018,962.2,1.0,74.95,1044.029,1.0,53.219,1116.516,1.0,67.101,1195.936,1.0,66.976,1267.082,1.0,85.922,1335.772,1.0,98.141,1390.614,1.0,108.678,1437.503,1.0,138.838,1554.699,1.0
204,864.447,572.227,1.0,779.357,557.669,1.0,722.521,533.52,1.0,657.404,535.587,1.0,571.461,517.848,1.0,496.605,542.755,1.0,402.437,554.105,1.0,332.179,605.561,1.0,235.216,650.466,1.0,193.517,727.705,1.0,124.043,793.228,1.0,108.44,890.13,1.0,68.881,960.876,1.0,74.713,1043.131,1.0,52.773,1116.514,1.0,66.569,1197.316,1.0,65.335,1267.646,1.0,85.732,1335.733,1.0,97.786,1390.686,1.0,108.674,1438.115,1.0,138.871,1555.121,1.0
205,875.821,586.84,1.0,787.522,571.308,1.0,731.452,541.593,1.0,663.08,541.7,1.0,579.04,524.874,1.0,508.304,545.359,1.0,420.009,549.473,0.8600000143051147,341.467,604.444,1.0,417.777,549.224,1.0,200.598,723.31,1.0,130.727,786.559,1.0,111.878,885.207,1.0,70.091,955.987,1.0,70.516,1043.52,1.0,52.663,1116.589,1.0,67.822,1197.493,1.0,66.215,1268.642,1.0,90.956,1335.599,1.0,97.958,1390.471,1.0,108.649,1437.598,1.0,138.917,1554.981,1.0
206,882.024,603.315,1.0,795.367,581.999,1.0,741.549,554.857,1.0,677.871,551.914,1.0,588.863,529.952,1.0,515.285,549.454,1.0,422.627,554.976,1.0,348.144,605.565,1.0,251.029,640.344,1.0,204.062,720.759,1.0,130.489,787.334,1.0,112.713,882.672,1.0,69.846,955.03,1.0,70.435,1043.797,1.0,52.144,1116.89,1.0,67.049,1195.881,1.0,65.569,1268.768,1.0,91.003,1337.753,1.0,97.816,1390.129,1.0,108.531,1437.217,1.0,138.931,1555.031,1.0
207,892.438,619.576,1.0,803.839,595.13,1.0,754.376,563.524,1.0,688.808,561.467,1.0,604.025,533.297,0.968999981880188,528.98,554.502,1.0,611.119,531.877,1.0,349.099,608.948,1.0,436.584,556.412,1.0,357.541,605.535,1.0,131.916,785.971,1.0,109.967,880.282,1.0,69.992,955.217,1.0,70.466,1043.68,1.0,52.255,1116.711,1.0,67.55,1195.976,1.0,65.995,1267.645,1.0,85.87,1335.529,1.0,97.714,1390.242,1.0,108.631,1437.275,1.0,138.922,1554.907,1.0
208,899.452,635.247,1.0,820.953,611.366,1.0,771.692,576.36,1.0,700.802,569.435,1.0,604.805,540.532,0.6119999885559082,539.95,555.823,1.0,613.885,537.829,1.0,364.063,607.521,1.0,443.755,556.167,1.0,211.174,722.682,1.0,140.128,774.754,1.0,110.754,880.345,1.0,69.717,953.863,1.0,70.116,1042.17,1.0,52.095,1115.236,1.0,66.557,1195.762,1.0,65.528,1268.498,1.0,85.238,1339.443,1.0,97.917,1390.962,1.0,108.732,1438.146,1.0,138.863,1554.877,1.0
209,908.537,650.768,1.0,828.135,622.558,1.0,779.581,589.159,1.0,704.957,578.654,1.0,,,0.0,546.969,563.77,0.984000027179718,620.464,540.305,1.0,547.535,561.894,1.0,450.888,556.762,1.0,215.716,722.926,1.0,144.149,772.271,1.0,111.564,879.951,1.0,69.763,953.914,1.0,70.175,1041.817,1.0,51.511,1115.209,1.0,63.786,1200.855,1.0,64.532,1267.512,1.0,84.713,1335.528,1.0,97.632,1390.947,1.0,108.814,1438.635,1.0,138.892,1555.119,1.0
210,915.194,667.144,1.0,835.899,636.162,1.0,788.966,599.162,1.0,719.829,587.719,1.0,620.447,555.876,0.7080000042915344,556.526,569.529,1.0,634.921,547.918,1.0,556.463,563.073,1.0,459.785,556.953,1.0,219.906,718.732,1.0,148.01,768.283,1.0,113.391,876.229,1.0,69.604,953.017,1.0,69.958,1040.676,1.0,50.68,1109.855,1.0,64.105,1200.298,1.0,60.213,1268.762,1.0,84.082,1335.366,1.0,97.641,1390.721,1.0,108.804,1438.753,1.0,138.9,1555.292,1.0
211,924.227,682.353,1.0,843.305,646.177,1.0,795.99,607.115,1.0,733.591,596.682,1.0,636.804,557.112,1.0,564.218,572.395,1.0,644.505,555.315,1.0,386.384,606.364,1.0,466.039,561.799,1.0,227.893,716.175,1.0,147.814,769.658,1.0,115.459,875.027,1.0,69.368,953.991,1.0,69.735,1037.006,1.0,50.784,1115.039,1.0,67.036,1195.664,1.0,64.286,1269.344,1.0,83.913,1339.339,1.0,96.483,1393.906,1.0,108.862,1438.851,1.0,139.004,1555.484,1.0
212,929.748,697.826,1.0,850.231,660.481,1.0,805.172,620.115,1.0,740.919,606.123,1.0,644.604,564.448,0.5920000076293945,572.193,577.201,1.0,652.403,562.47,1.0,395.349,606.493,1.0,465.958,563.84,1.0,229.706,713.597,1.0,148.953,769.064,1.0,116.618,874.152,1.0,69.011,949.59,1.0,69.915,1036.247,1.0,49.942,1109.203,1.0,66.339,1196.06,1.0,64.199,1269.787,1.0,83.291,1339.245,1.0,90.566,1395.029,1.0,108.448,1441.905,1.0,138.985,1555.493,1.0
213,933.555,710.133,1.0,859.561,674.968,1.0,817.781,634.98,1.0,749.729,616.581,1.0,652.013,572.111,0.5640000104904175,580.991,582.876,1.0,485.33,565.79,1.0,402.346,608.113,1.0,292.714,630.095,1.0,235.291,715.993,1.0,155.819,762.985,1.0,234.564,710.017,1.0,69.368,949.866,1.0,69.804,1036.336,1.0,50.025,1109.474,1.0,64.56,1197.637,1.0,60.068,1267.86,1.0,83.243,1339.354,1.0,96.451,1394.989,1.0,108.378,1440.718,1.0,139.014,1555.826,1.0
214,941.401,725.366,1.0,860.846,685.193,1.0,818.867,637.222,1.0,756.915,625.109,1.0,668.508,579.594,0.9490000009536743,589.122,585.994,1.0,491.118,566.645,1.0,411.245,608.268,1.0,299.875,628.173,1.0,241.146,708.516,1.0,156.277,761.975,1.0,235.947,710.454,1.0,69.223,946.086,1.0,69.847,1035.907,1.0,49.504,1108.903,1.0,64.147,1197.829,1.0,59.913,1267.658,1.0,83.244,1339.588,1.0,96.455,1395.642,1.0,108.44,1441.293,1.0,138.968,1555.765,1.0
215,944.673,738.986,1.0,868.956,698.069,1.0,828.096,653.168,1.0,765.161,632.738,1.0,691.638,594.588,0.06400000303983688,596.028,591.642,1.0,500.959,572.988,1.0,413.319,609.046,1.0,308.966,627.003,1.0,241.702,707.924,1.0,156.308,761.675,1.0,241.927,709.042,1.0,69.372,947.045,1.0,123.227,868.329,1.0,49.173,1108.867,1.0,64.359,1196.105,1.0,59.752,1267.124,1.0,83.311,1339.844,1.0,90.573,1395.438,1.0,108.492,1441.385,1.0,139.022,1555.886,1.0
216,947.709,752.527,1.0,876.123,708.966,1.0,834.221,659.141,1.0,768.573,638.791,1.0,690.052,589.663,1.0,604.888,595.677,1.0,507.777,572.045,1.0,421.449,609.233,1.0,315.642,625.937,1.0,244.057,707.624,1.0,160.227,758.844,1.0,128.005,865.017,1.0,69.509,946.659,1.0,69.614,1034.256,1.0,48.497,1107.795,1.0,63.362,1197.146,1.0,59.608,1267.225,1.0,83.284,1339.507,1.0,90.625,1395.341,1.0,108.465,1441.719,1.0,139.038,1555.722,1.0
217,956.003,763.932,1.0,882.965,719.737,1.0,844.26,672.645,1.0,779.72,647.072,1.0,700.246,596.263,1.0,612.45,597.695,1.0,516.677,573.769,1.0,428.265,608.708,1.0,322.832,621.99,1.0,248.633,704.959,1.0,161.904,756.63,1.0,129.045,862.909,1.0,69.497,945.311,1.0,70.009,1033.446,1.0,48.382,1107.437,1.0,63.4,1196.873,1.0,59.772,1266.904,1.0,83.076,1340.176,1.0,90.518,1395.586,1.0,108.547,1442.152,1.0,139.063,1555.698,1.0
218,957.016,779.975,1.0,890.98,733.916,1.0,850.243,684.353,1.0,781.954,657.07,1.0,706.914,604.44,1.0,620.052,604.659,1.0,515.859,579.41,1.0,436.907,612.19,1.0,332.4,620.772,1.0,251.815,704.462,1.0,164.253,754.367,1.0,127.012,861.733,1.0,75.224,923.333,1.0,75.017,1030.036,1.0,48.345,1106.425,1.0,62.365,1198.273,1.0,59.413,1267.432,1.0,83.078,1340.261,1.0,90.442,1396.534,1.0,111.589,1443.606,1.0,139.124,1555.726,1.0
219,961.067,796.424,1.0,897.666,749.588,1.0,859.446,693.862,1.0,794.851,668.189,1.0,716.774,610.716,1.0,629.507,610.365,1.0,523.628,580.68,1.0,443.404,617.486,1.0,340.862,621.608,1.0,257.956,702.457,1.0,171.548,753.632,1.0,129.247,860.079,1.0,81.623,916.975,1.0,75.048,1028.972,1.0,43.664,1105.37,1.0,61.531,1196.479,1.0,59.392,1268.49,1.0,83.314,1340.999,1.0,90.005,1397.698,1.0,108.615,1444.724,1.0,139.077,1555.778,1.0
220,964.213,810.597,1.0,899.804,758.415,1.0,860.354,704.969,1.0,797.894,679.862,1.0,725.769,619.356,1.0,636.839,616.678,1.0,549.177,584.658,1.0,449.859,619.104,1.0,347.041,621.647,1.0,263.619,707.601,1.0,172.058,747.968,1.0,132.942,857.114,1.0,82.608,914.821,1.0,75.09,1026.268,1.0,43.558,1104.482,1.0,60.765,1198.184,1.0,59.415,1269.946,1.0,82.424,1340.087,1.0,91.497,1403.015,1.0,112.844,1450.504,1.0,139.067,1556.078,1.0
221,965.372,820.367,1.0,905.854,770.958,1.0,865.262,715.613,1.0,804.95,686.154,1.0,733.505,626.44,1.0,641.423,620.817,1.0,549.67,587.53,1.0,453.907,620.01,1.0,347.433,623.192,1.0,266.856,706.239,1.0,172.128,747.966,1.0,133.975,856.847,1.0,82.121,916.568,1.0,75.004,1026.046,1.0,43.508,1104.69,1.0,60.703,1197.917,1.0,59.246,1270.235,1.0,82.617,1340.486,1.0,91.358,1403.449,1.0,112.8,1450.512,1.0,139.15,1556.304,1.0
222,972.252,828.942,1.0,907.353,778.932,1.0,868.256,719.809,1.0,812.131,691.316,1.0,741.246,630.495,1.0,647.864,625.579,1.0,554.952,588.648,1.0,458.786,621.164,1.0,348.078,623.87,1.0,269.341,702.172,1.0,175.718,747.481,1.0,140.01,854.401,1.0,82.215,916.241,1.0,74.984,1025.845,1.0,43.457,1104.531,1.0,60.68,1198.457,1.0,59.087,1270.366,1.0,82.774,1341.181,1.0,91.326,1404.116,1.0,112.716,1451.059,1.0,139.138,1556.371,1.0
223,972.721,838.178,1.0,908.171,787.483,1.0,871.254,727.656,1.0,811.765,696.807,1.0,747.943,636.508,1.0,652.517,628.32,1.0,554.819,590.543,1.0,459.706,622.053,1.0,352.823,624.714,1.0,272.742,707.116,1.0,176.859,747.384,1.0,140.395,852.661,1.0,82.215,914.99,1.0,74.997,1026.446,1.0,43.305,1104.807,1.0,60.681,1198.978,1.0,58.928,1271.218,1.0,82.895,1341.172,1.0,91.283,1404.492,1.0,113.157,1451.338,1.0,139.195,1556.483,1.0
224,973.36,850.212,1.0,914.016,797.606,1.0,875.562,734.297,1.0,815.23,705.297,1.0,751.734,642.504,1.0,653.277,632.348,1.0,561.432,594.808,1.0,465.274,622.584,1.0,356.694,625.23,1.0,276.055,707.54,1.0,178.683,747.127,1.0,140.508,853.168,1.0,82.159,914.649,1.0,74.938,1026.551,1.0,43.221,1104.627,1.0,60.643,1199.536,1.0,59.032,1271.713,1.0,82.797,1341.465,1.0,91.168,1404.862,1.0,113.415,1451.795,1.0,139.214,1556.607,1.0
225,973.331,861.039,1.0,915.276,805.141,1.0,875.811,741.06,1.0,819.567,711.407,1.0,756.724,649.654,1.0,661.549,640.284,1.0,565.527,600.163,1.0,470.516,625.269,1.0,362.647,626.165,1.0,280.044,702.46,1.0,180.93,747.418,1.0,142.429,854.055,1.0,81.946,916.589,1.0,74.902,1026.593,1.0,43.21,1105.117,1.0,61.039,1194.239,1.0,58.617,1275.76,1.0,82.662,1341.882,1.0,91.192,1405.602,1.0,113.567,1452.854,1.0,139.215,1557.357,1.0
226,976.858,866.32,1.0,917.189,807.494,1.0,876.448,742.589,1.0,823.007,713.623,1.0,759.132,649.209,1.0,666.101,640.353,1.0,569.229,599.018,1.0,475.112,623.261,1.0,363.287,623.916,1.0,281.098,705.68,1.0,187.255,745.857,1.0,143.65,849.236,1.0,81.903,914.585,1.0,74.855,1024.902,1.0,43.095,1104.471,1.0,60.499,1198.454,1.0,58.791,1272.167,1.0,82.63,1341.627,1.0,91.129,1404.98,1.0,113.524,1452.355,1.0,139.335,1556.674,1.0
