scorer,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,bodypart9,bodypart9,bodypart9,bodypart10,bodypart10,bodypart10,bodypart11,bodypart11,bodypart11
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
38,139.892,324.015,0.9919999837875366,123.712,427.932,0.9700000286102295,115.602,523.577,0.9990000128746033,107.826,643.699,0.9900000095367432,100.01,771.975,0.9990000128746033,92.85,900.2,0.9929999709129333,92.145,1012.152,0.9980000257492065,99.034,1124.353,0.9980000257492065,99.192,1252.095,0.9990000128746033,106.831,1355.76,0.9919999837875366,115.118,1436.452,0.9959999918937683
39,139.906,323.781,0.9919999837875366,123.826,420.312,0.9919999837875366,115.617,523.586,0.9990000128746033,107.873,651.734,0.9570000171661377,99.931,771.673,0.9990000128746033,99.906,899.992,0.9980000257492065,92.105,1012.127,0.996999979019165,98.985,1124.273,0.9990000128746033,99.24,1252.106,0.9990000128746033,106.875,1355.758,0.9919999837875366,115.113,1436.548,0.9950000047683716
40,132.196,316.051,0.968999981880188,123.778,420.195,0.9950000047683716,115.644,523.588,0.9990000128746033,99.979,651.971,0.9549999833106995,99.72,771.665,0.9990000128746033,100.122,908.092,0.996999979019165,92.078,1012.342,0.996999979019165,99.011,1124.417,0.9990000128746033,99.162,1252.11,0.9990000128746033,106.828,1355.753,0.9919999837875366,107.968,1436.328,0.9860000014305115
41,139.95,316.016,0.9229999780654907,123.803,420.193,0.9940000176429749,115.628,523.56,0.9990000128746033,99.973,651.941,0.984000027179718,99.653,771.716,0.9990000128746033,99.943,908.007,0.996999979019165,92.029,1012.313,0.996999979019165,98.984,1124.351,0.9990000128746033,99.316,1252.266,0.9990000128746033,106.937,1355.756,0.9919999837875366,107.986,1436.346,0.9860000014305115
42,132.191,316.059,0.9850000143051147,123.848,420.26,0.9890000224113464,115.563,523.542,0.9990000128746033,100.148,652.004,0.9259999990463257,99.729,771.764,0.9990000128746033,100.221,899.549,0.996999979019165,91.932,1012.331,0.996999979019165,99.034,1124.317,0.9990000128746033,99.46,1252.359,0.9990000128746033,106.926,1355.772,0.9919999837875366,107.976,1436.352,0.9860000014305115
43,139.914,324.006,0.9929999709129333,123.849,420.287,0.9869999885559082,115.609,523.501,0.9990000128746033,107.877,651.845,0.9369999766349792,99.821,771.865,0.9990000128746033,100.245,899.725,0.9980000257492065,91.917,1012.28,0.9980000257492065,98.954,1124.329,0.9990000128746033,99.33,1252.244,0.9990000128746033,106.689,1355.771,0.9919999837875366,107.931,1436.365,0.9860000014305115
44,132.119,316.088,0.9860000014305115,123.862,420.25,0.9829999804496765,115.572,523.455,0.9990000128746033,107.915,651.816,0.9779999852180481,99.814,771.721,0.9990000128746033,100.211,899.751,0.9980000257492065,91.895,1012.25,0.996999979019165,98.912,1124.362,0.9990000128746033,99.342,1252.184,0.9990000128746033,106.78,1355.764,0.9919999837875366,107.931,1436.354,0.9860000014305115
45,139.983,315.943,0.9610000252723694,123.84,420.243,0.9940000176429749,115.545,523.49,0.9990000128746033,107.895,651.823,0.9829999804496765,99.78,771.878,0.9990000128746033,100.349,899.678,0.9980000257492065,91.905,1012.213,0.996999979019165,98.965,1124.41,0.9980000257492065,99.325,1252.151,0.9990000128746033,106.709,1355.773,0.9919999837875366,107.954,1436.353,0.9860000014305115
46,139.984,315.928,0.9649999737739563,123.802,420.204,0.9940000176429749,115.493,523.4,0.9990000128746033,107.908,651.843,0.9829999804496765,99.637,771.63,0.9990000128746033,100.314,899.629,0.9980000257492065,91.961,1012.257,0.996999979019165,99.023,1124.463,0.9980000257492065,99.202,1252.093,0.9990000128746033,106.66,1355.771,0.9919999837875366,107.939,1436.374,0.9860000014305115
47,139.982,315.947,0.9729999899864197,123.804,420.17,0.9950000047683716,115.563,523.492,0.9990000128746033,107.904,651.852,0.9829999804496765,99.689,771.659,0.9990000128746033,100.315,899.673,0.9980000257492065,91.983,1012.249,0.996999979019165,98.928,1124.48,0.9980000257492065,99.314,1252.141,0.9990000128746033,106.695,1355.772,0.9919999837875366,107.975,1436.37,0.9869999885559082
48,132.221,316.044,0.9879999756813049,123.72,427.96,0.9779999852180481,115.278,531.33,0.9990000128746033,107.887,651.824,0.9819999933242798,100.011,764.44,0.9980000257492065,100.15,907.975,0.9959999918937683,92.024,1012.432,0.996999979019165,98.935,1124.507,0.9990000128746033,99.395,1252.197,0.9990000128746033,106.617,1355.781,0.9919999837875366,107.857,1436.368,0.9860000014305115
49,132.154,316.064,0.9909999966621399,123.73,427.961,0.9810000061988831,115.407,523.324,0.9980000257492065,107.886,651.801,0.9800000190734863,99.436,771.591,0.9990000128746033,100.101,907.94,0.9940000176429749,91.992,1012.406,0.996999979019165,98.847,1124.483,0.9990000128746033,99.443,1252.248,0.9990000128746033,106.629,1355.768,0.9919999837875366,107.841,1436.368,0.9860000014305115
50,132.155,316.084,0.9909999966621399,123.741,427.952,0.9570000171661377,115.507,523.32,0.996999979019165,107.919,651.836,0.9819999933242798,99.475,771.697,0.9990000128746033,100.292,915.629,0.9980000257492065,92.008,1012.405,0.996999979019165,98.812,1124.455,0.9990000128746033,99.548,1251.972,0.9990000128746033,106.775,1355.735,0.9919999837875366,107.862,1436.382,0.9860000014305115
51,139.973,315.96,0.9580000042915344,123.736,427.943,0.9649999737739563,115.389,523.402,0.9980000257492065,107.916,651.84,0.9800000190734863,99.623,771.739,0.9990000128746033,100.046,907.951,0.996999979019165,92.044,1020.024,0.9879999756813049,99.012,1131.808,0.996999979019165,99.443,1251.959,0.9990000128746033,106.921,1355.76,0.9919999837875366,107.797,1443.63,0.996999979019165
52,132.137,316.027,0.9919999837875366,123.813,420.416,0.9940000176429749,115.435,523.42,0.9980000257492065,107.9,651.833,0.9750000238418579,99.601,771.368,0.9990000128746033,100.038,907.894,0.996999979019165,92.22,1012.542,0.996999979019165,99.032,1131.8,0.9959999918937683,99.301,1251.892,0.9990000128746033,107.139,1355.761,0.9919999837875366,107.972,1436.258,0.9860000014305115
53,139.974,315.927,0.9589999914169312,123.813,420.43,0.9919999837875366,115.709,523.533,0.9980000257492065,107.93,651.84,0.984000027179718,99.578,771.4,0.9990000128746033,99.879,907.927,0.996999979019165,92.095,1012.383,0.996999979019165,91.66,1124.335,0.9959999918937683,99.346,1252.052,0.9990000128746033,106.773,1355.758,0.9919999837875366,107.956,1443.486,0.996999979019165
54,132.148,316.029,0.9919999837875366,123.712,427.937,0.968999981880188,115.687,523.481,0.9980000257492065,107.946,651.858,0.984000027179718,99.573,771.419,0.9990000128746033,99.834,907.913,0.996999979019165,92.14,1012.461,0.996999979019165,91.633,1124.381,0.9959999918937683,99.348,1251.909,0.9990000128746033,106.817,1355.756,0.9919999837875366,108.002,1443.551,0.996999979019165
55,139.977,315.922,0.9649999737739563,123.715,427.952,0.9750000238418579,115.679,523.518,0.9980000257492065,107.938,651.861,0.9829999804496765,99.624,771.599,0.9990000128746033,99.724,907.905,0.996999979019165,92.132,1012.382,0.996999979019165,91.632,1124.383,0.9959999918937683,99.201,1251.914,0.9990000128746033,106.883,1355.762,0.9919999837875366,115.152,1436.458,0.9959999918937683
56,140.002,315.899,0.9760000109672546,123.726,427.964,0.9789999723434448,115.737,523.532,0.996999979019165,107.962,651.882,0.9829999804496765,99.465,771.668,0.9990000128746033,99.922,907.971,0.996999979019165,92.354,1012.568,0.996999979019165,98.853,1124.544,0.9980000257492065,99.222,1251.916,0.9990000128746033,106.736,1355.767,0.9919999837875366,108.029,1443.739,0.996999979019165
57,140.003,315.907,0.9750000238418579,123.732,427.962,0.9760000109672546,115.739,523.603,0.9980000257492065,107.964,651.89,0.9810000061988831,99.542,771.808,0.9990000128746033,99.874,907.95,0.996999979019165,92.367,1012.571,0.996999979019165,98.869,1124.552,0.9980000257492065,99.141,1252.077,0.9990000128746033,106.672,1355.765,0.9919999837875366,108.015,1443.718,0.996999979019165
58,132.142,316.041,0.9929999709129333,123.753,427.965,0.9620000123977661,115.606,523.51,0.9980000257492065,107.937,667.826,0.8970000147819519,99.787,780.171,0.9940000176429749,99.956,899.658,0.9980000257492065,92.216,1012.418,0.996999979019165,99.163,1131.833,0.9959999918937683,99.673,1251.841,0.9990000128746033,107.041,1355.79,0.9919999837875366,107.985,1436.357,0.9860000014305115
59,139.986,315.937,0.968999981880188,123.769,427.983,0.9779999852180481,115.619,523.757,0.9980000257492065,107.988,651.91,0.9539999961853027,99.229,771.577,0.9990000128746033,99.824,899.757,0.9980000257492065,92.484,1020.206,0.984000027179718,99.204,1131.865,0.9959999918937683,99.337,1243.991,0.996999979019165,107.002,1348.612,0.996999979019165,107.864,1436.458,0.9869999885559082
60,132.228,316.108,0.9940000176429749,123.734,420.192,0.9959999918937683,115.333,523.598,0.9980000257492065,107.832,659.998,0.9919999837875366,99.663,771.787,0.9990000128746033,100.274,908.248,0.996999979019165,91.491,1028.09,0.9959999918937683,91.27,1132.172,0.9909999966621399,99.4,1236.296,0.9990000128746033,106.276,1347.856,0.996999979019165,107.589,1436.412,0.9869999885559082
61,132.145,308.262,0.996999979019165,123.72,420.061,0.996999979019165,115.347,523.623,0.9980000257492065,107.86,660.192,0.9890000224113464,99.495,771.542,0.9990000128746033,100.247,908.172,0.996999979019165,91.547,1028.117,0.9959999918937683,91.278,1132.188,0.9909999966621399,99.405,1236.355,0.9990000128746033,106.254,1347.821,0.996999979019165,107.612,1436.403,0.9869999885559082
62,132.299,316.061,0.9940000176429749,123.718,412.003,0.9879999756813049,115.416,523.638,0.9980000257492065,107.837,660.246,0.9810000061988831,99.588,771.583,0.9990000128746033,100.204,900.302,0.9990000128746033,91.454,1028.089,0.9959999918937683,91.224,1132.169,0.9900000095367432,99.542,1236.439,0.9990000128746033,106.241,1347.851,0.996999979019165,107.627,1436.401,0.9869999885559082
63,140.0,315.905,0.9789999723434448,123.75,411.948,0.9879999756813049,115.519,523.778,0.9980000257492065,107.828,660.174,0.9829999804496765,99.579,771.712,0.9990000128746033,100.168,908.097,0.9959999918937683,91.427,1028.11,0.9959999918937683,91.266,1132.179,0.9900000095367432,99.586,1236.586,0.9990000128746033,106.146,1347.888,0.996999979019165,107.58,1436.372,0.9869999885559082
64,139.858,308.349,0.9959999918937683,123.754,411.966,0.9869999885559082,115.589,523.662,0.9980000257492065,107.846,660.001,0.9879999756813049,99.974,771.959,0.9980000257492065,100.147,908.124,0.9959999918937683,91.464,1028.069,0.996999979019165,91.267,1132.181,0.9900000095367432,98.987,1243.717,0.9959999918937683,106.43,1339.826,0.9879999756813049,107.624,1436.346,0.9860000014305115
65,132.214,308.222,0.9959999918937683,123.751,411.943,0.9869999885559082,115.638,523.608,0.9980000257492065,107.841,660.011,0.9909999966621399,99.966,771.927,0.9980000257492065,100.105,908.112,0.9959999918937683,91.491,1027.965,0.996999979019165,98.913,1131.905,0.996999979019165,99.0,1243.774,0.996999979019165,106.027,1347.841,0.9959999918937683,107.624,1436.337,0.9860000014305115
66,140.002,315.942,0.9760000109672546,123.749,411.937,0.9869999885559082,115.615,523.628,0.9980000257492065,107.839,660.017,0.9900000095367432,99.992,772.028,0.9980000257492065,100.294,908.215,0.996999979019165,99.125,1027.947,0.996999979019165,98.943,1131.896,0.996999979019165,99.063,1243.767,0.996999979019165,106.099,1347.794,0.996999979019165,107.669,1436.353,0.9860000014305115
67,132.206,308.313,0.9950000047683716,123.752,411.943,0.9879999756813049,115.588,523.621,0.9980000257492065,107.992,651.964,0.9890000224113464,100.039,772.018,0.9980000257492065,100.225,908.173,0.9959999918937683,99.265,1027.712,0.9980000257492065,98.98,1131.912,0.996999979019165,99.786,1236.713,0.9990000128746033,106.274,1347.692,0.996999979019165,107.675,1436.349,0.9860000014305115
68,132.176,308.158,0.9959999918937683,123.751,411.941,0.9879999756813049,115.592,523.607,0.9980000257492065,107.929,659.961,0.9940000176429749,100.101,772.08,0.9990000128746033,100.207,908.164,0.996999979019165,99.15,1027.723,0.9980000257492065,98.973,1131.895,0.996999979019165,99.732,1236.68,0.9990000128746033,106.247,1347.676,0.996999979019165,107.684,1436.356,0.9860000014305115
69,132.194,308.114,0.9959999918937683,123.746,411.954,0.9879999756813049,115.58,523.604,0.9980000257492065,107.904,659.933,0.9940000176429749,99.903,771.902,0.9990000128746033,100.252,908.183,0.9959999918937683,99.309,1027.745,0.9980000257492065,98.974,1131.91,0.996999979019165,99.728,1236.718,0.9990000128746033,106.193,1347.691,0.996999979019165,107.737,1436.361,0.9860000014305115
70,132.21,308.024,0.9959999918937683,123.739,411.949,0.9869999885559082,115.648,523.607,0.9980000257492065,107.921,651.913,0.9860000014305115,99.787,771.773,0.9990000128746033,100.303,908.188,0.996999979019165,99.286,1027.671,0.9980000257492065,99.02,1131.9,0.996999979019165,99.719,1236.729,0.9990000128746033,106.201,1347.69,0.996999979019165,107.718,1436.37,0.9860000014305115
71,132.24,308.026,0.9959999918937683,123.738,411.945,0.9869999885559082,115.664,523.587,0.9980000257492065,107.966,651.938,0.9890000224113464,99.823,771.703,0.9990000128746033,99.801,908.033,0.996999979019165,99.279,1027.663,0.9980000257492065,99.034,1131.898,0.996999979019165,98.908,1243.714,0.996999979019165,106.198,1347.687,0.996999979019165,107.756,1436.375,0.9869999885559082
72,132.238,307.964,0.9959999918937683,123.736,411.912,0.9879999756813049,115.659,523.581,0.9980000257492065,107.934,651.927,0.9850000143051147,99.732,771.595,0.9990000128746033,99.782,908.028,0.996999979019165,99.22,1027.627,0.9980000257492065,98.999,1131.89,0.996999979019165,98.897,1243.701,0.996999979019165,106.098,1347.749,0.996999979019165,107.725,1436.36,0.9869999885559082
73,132.233,308.0,0.9959999918937683,123.732,411.912,0.9869999885559082,115.632,523.627,0.9980000257492065,107.869,659.898,0.9940000176429749,99.915,771.531,0.9990000128746033,99.64,900.29,0.9990000128746033,99.239,1027.637,0.9980000257492065,98.99,1131.887,0.996999979019165,98.803,1243.61,0.9959999918937683,106.068,1347.766,0.996999979019165,107.736,1436.347,0.9869999885559082
74,132.171,308.071,0.9959999918937683,123.729,411.901,0.9869999885559082,115.632,523.625,0.9980000257492065,107.925,651.914,0.984000027179718,99.631,771.466,0.9990000128746033,99.699,900.279,0.9990000128746033,99.211,1027.642,0.9980000257492065,98.968,1131.882,0.996999979019165,99.689,1236.781,0.9990000128746033,106.019,1347.807,0.996999979019165,107.728,1436.354,0.9869999885559082
75,132.202,308.097,0.9959999918937683,123.736,411.943,0.9869999885559082,115.606,523.776,0.9980000257492065,107.912,651.912,0.9850000143051147,99.524,771.518,0.9990000128746033,99.751,900.293,0.9990000128746033,99.156,1027.597,0.9980000257492065,99.019,1131.897,0.996999979019165,98.928,1243.713,0.996999979019165,106.041,1347.818,0.996999979019165,107.716,1436.367,0.9860000014305115
76,132.208,308.003,0.9959999918937683,123.705,411.956,0.9860000014305115,115.547,523.81,0.9980000257492065,107.906,651.891,0.984000027179718,99.499,771.569,0.9990000128746033,99.601,900.224,0.9990000128746033,99.192,1027.577,0.9980000257492065,99.073,1131.897,0.996999979019165,98.93,1243.724,0.996999979019165,106.048,1347.792,0.996999979019165,107.693,1436.348,0.9860000014305115
77,132.163,308.144,0.9959999918937683,123.706,411.965,0.9850000143051147,115.631,523.829,0.9980000257492065,107.94,651.915,0.9869999885559082,99.546,771.517,0.9990000128746033,99.49,900.153,0.9990000128746033,99.199,1027.611,0.9980000257492065,91.578,1124.375,0.996999979019165,98.966,1243.745,0.996999979019165,106.006,1347.895,0.996999979019165,107.747,1436.34,0.9860000014305115
78,132.208,308.114,0.9959999918937683,123.716,411.947,0.9860000014305115,115.649,523.675,0.9990000128746033,107.735,659.58,0.9929999709129333,99.74,771.482,0.9990000128746033,99.62,907.951,0.996999979019165,99.344,1027.702,0.9980000257492065,91.491,1124.319,0.996999979019165,98.931,1243.725,0.996999979019165,105.976,1347.913,0.996999979019165,107.703,1436.335,0.9860000014305115
79,132.181,308.004,0.9959999918937683,123.709,411.941,0.9869999885559082,115.618,523.719,0.9980000257492065,107.892,651.868,0.984000027179718,99.642,771.437,0.9990000128746033,99.544,907.927,0.9959999918937683,99.294,1027.651,0.9980000257492065,91.491,1124.327,0.996999979019165,98.908,1243.733,0.996999979019165,105.973,1347.878,0.996999979019165,107.711,1436.327,0.9860000014305115
80,132.181,307.985,0.996999979019165,123.696,411.925,0.9869999885559082,115.601,523.821,0.9980000257492065,107.905,651.848,0.9860000014305115,99.574,771.448,0.9990000128746033,99.517,907.958,0.996999979019165,99.286,1027.67,0.9980000257492065,91.543,1124.335,0.996999979019165,98.895,1243.738,0.996999979019165,105.932,1347.743,0.996999979019165,107.72,1436.303,0.9860000014305115
81,132.189,308.087,0.996999979019165,123.719,411.892,0.9879999756813049,115.614,523.79,0.9980000257492065,107.9,651.842,0.9860000014305115,99.546,771.111,0.9990000128746033,99.468,907.937,0.996999979019165,99.326,1027.702,0.9980000257492065,98.994,1131.854,0.996999979019165,98.899,1243.736,0.996999979019165,105.974,1347.738,0.9959999918937683,107.738,1436.307,0.9860000014305115
82,132.231,308.092,0.996999979019165,123.713,411.921,0.9879999756813049,115.661,523.709,0.9980000257492065,107.897,651.869,0.9869999885559082,100.033,764.341,0.9990000128746033,99.491,907.93,0.996999979019165,99.34,1027.711,0.9980000257492065,91.542,1124.341,0.996999979019165,98.891,1243.69,0.996999979019165,106.339,1339.836,0.9860000014305115,107.697,1436.313,0.9860000014305115
83,132.241,307.965,0.9950000047683716,123.733,411.856,0.9879999756813049,115.599,523.855,0.9980000257492065,107.879,651.856,0.9850000143051147,99.536,770.983,0.9990000128746033,92.292,908.19,0.9869999885559082,99.406,1027.846,0.9980000257492065,91.527,1124.295,0.996999979019165,98.928,1243.755,0.996999979019165,106.34,1339.839,0.9860000014305115,107.675,1436.319,0.9860000014305115
84,132.19,307.95,0.9959999918937683,123.718,411.851,0.9879999756813049,115.588,523.854,0.9980000257492065,107.93,651.854,0.9860000014305115,99.517,771.073,0.9990000128746033,99.725,908.025,0.996999979019165,99.391,1027.851,0.9980000257492065,91.534,1124.298,0.996999979019165,98.923,1243.748,0.996999979019165,106.322,1339.843,0.9860000014305115,107.695,1436.341,0.9860000014305115
85,139.858,308.12,0.9959999918937683,123.711,411.847,0.9869999885559082,115.596,523.844,0.9980000257492065,107.932,651.851,0.9869999885559082,99.547,771.049,0.9990000128746033,99.722,908.029,0.996999979019165,99.379,1027.818,0.9980000257492065,91.534,1124.279,0.996999979019165,98.904,1243.74,0.996999979019165,106.346,1339.83,0.9869999885559082,107.706,1436.365,0.9860000014305115
86,132.166,307.991,0.9959999918937683,123.723,411.844,0.9879999756813049,115.548,523.977,0.9980000257492065,107.926,651.858,0.9860000014305115,99.569,771.079,0.9990000128746033,99.668,907.99,0.996999979019165,99.384,1027.851,0.9980000257492065,91.537,1124.307,0.996999979019165,98.891,1243.731,0.996999979019165,106.334,1339.832,0.9869999885559082,107.677,1436.366,0.9860000014305115
87,132.212,307.963,0.9950000047683716,123.707,411.899,0.9860000014305115,115.651,523.777,0.9980000257492065,107.939,651.828,0.9860000014305115,99.636,771.116,0.9990000128746033,99.76,908.028,0.996999979019165,99.411,1027.91,0.9980000257492065,91.541,1124.317,0.996999979019165,98.82,1243.688,0.996999979019165,106.301,1339.82,0.9879999756813049,107.689,1436.362,0.9860000014305115
88,139.88,308.107,0.9959999918937683,123.802,412.02,0.9850000143051147,115.646,523.788,0.9990000128746033,107.923,651.817,0.9879999756813049,99.877,771.45,0.9990000128746033,99.291,900.081,0.9990000128746033,99.221,1028.033,0.9980000257492065,99.013,1131.889,0.996999979019165,99.728,1236.756,0.9990000128746033,106.338,1339.803,0.9879999756813049,107.714,1436.347,0.9850000143051147
89,139.892,308.139,0.9959999918937683,123.729,412.008,0.9860000014305115,115.654,523.737,0.9980000257492065,107.921,651.775,0.9850000143051147,99.749,771.44,0.9990000128746033,92.236,908.157,0.9879999756813049,99.154,1028.024,0.9980000257492065,91.666,1124.296,0.996999979019165,99.828,1236.649,0.9990000128746033,106.073,1347.76,0.996999979019165,107.734,1436.385,0.9860000014305115
90,139.888,308.107,0.9959999918937683,123.78,411.997,0.9860000014305115,115.606,523.904,0.9980000257492065,107.842,644.046,0.9940000176429749,99.779,771.209,0.9990000128746033,92.358,908.153,0.9879999756813049,99.298,1027.957,0.9980000257492065,91.573,1124.251,0.996999979019165,99.867,1236.703,0.9990000128746033,106.006,1347.815,0.996999979019165,107.75,1436.407,0.9860000014305115
91,132.172,308.136,0.9959999918937683,123.774,411.96,0.9860000014305115,115.644,523.741,0.9980000257492065,107.919,651.8,0.9850000143051147,99.794,771.206,0.9990000128746033,92.245,908.191,0.9869999885559082,99.173,1027.941,0.9980000257492065,91.577,1124.282,0.996999979019165,99.662,1236.545,0.9990000128746033,106.029,1347.839,0.996999979019165,107.72,1436.382,0.9860000014305115
92,132.122,308.03,0.9959999918937683,123.722,411.998,0.9819999933242798,115.691,531.939,0.9990000128746033,107.897,644.075,0.9940000176429749,99.868,771.512,0.9990000128746033,92.284,908.2,0.9879999756813049,99.153,1027.896,0.9980000257492065,91.576,1124.284,0.996999979019165,99.528,1236.394,0.9990000128746033,105.993,1347.916,0.996999979019165,115.183,1436.537,0.9959999918937683
93,139.853,308.292,0.9950000047683716,123.726,412.016,0.984000027179718,115.715,531.815,0.9990000128746033,107.913,644.022,0.9919999837875366,99.685,771.523,0.9990000128746033,92.306,908.214,0.9879999756813049,99.132,1027.958,0.9980000257492065,91.624,1124.269,0.996999979019165,99.62,1236.476,0.9990000128746033,105.943,1347.855,0.996999979019165,107.746,1436.387,0.9860000014305115
94,139.877,308.202,0.9959999918937683,123.733,412.012,0.984000027179718,115.782,523.898,0.9980000257492065,107.902,643.863,0.9940000176429749,99.667,771.359,0.9990000128746033,92.308,908.21,0.9879999756813049,99.123,1027.976,0.9980000257492065,91.609,1124.309,0.996999979019165,99.639,1236.484,0.9990000128746033,105.926,1347.868,0.996999979019165,115.141,1436.517,0.9950000047683716
95,139.829,308.246,0.9950000047683716,123.742,412.044,0.9829999804496765,115.66,531.758,0.9990000128746033,107.967,651.903,0.9890000224113464,99.318,771.311,0.9990000128746033,92.299,908.24,0.9879999756813049,99.097,1028.013,0.9980000257492065,91.614,1124.331,0.996999979019165,99.697,1236.609,0.9990000128746033,105.934,1347.825,0.996999979019165,115.126,1436.508,0.9950000047683716
96,139.875,308.089,0.9959999918937683,123.749,412.019,0.9829999804496765,115.82,523.984,0.9980000257492065,107.911,651.831,0.9810000061988831,99.348,771.34,0.9990000128746033,92.369,908.234,0.9879999756813049,99.42,1027.987,0.9980000257492065,91.555,1124.247,0.996999979019165,99.766,1236.67,0.9990000128746033,105.961,1347.804,0.996999979019165,115.155,1436.512,0.9950000047683716
97,139.918,308.154,0.9940000176429749,123.755,419.922,0.9950000047683716,115.708,531.889,0.9990000128746033,107.872,660.055,0.9879999756813049,99.358,771.372,0.9990000128746033,92.37,908.237,0.9879999756813049,99.451,1027.902,0.9980000257492065,91.525,1124.12,0.9959999918937683,99.775,1236.673,0.9990000128746033,105.954,1347.979,0.9959999918937683,107.771,1436.39,0.9869999885559082
98,139.905,308.25,0.9959999918937683,123.708,412.025,0.984000027179718,115.68,531.986,0.9990000128746033,107.929,651.851,0.9800000190734863,99.152,771.114,0.9990000128746033,92.427,908.238,0.9879999756813049,99.419,1027.975,0.9980000257492065,91.533,1124.113,0.9959999918937683,99.774,1236.51,0.9990000128746033,106.456,1339.773,0.9869999885559082,107.76,1436.376,0.9869999885559082
99,139.901,308.263,0.9950000047683716,123.718,412.001,0.9869999885559082,115.634,531.868,0.9990000128746033,107.881,660.009,0.9850000143051147,99.198,771.149,0.9990000128746033,92.366,908.228,0.9879999756813049,99.384,1028.039,0.9980000257492065,91.535,1124.14,0.9959999918937683,99.639,1236.597,0.9990000128746033,105.942,1347.766,0.9959999918937683,107.721,1436.375,0.9869999885559082
100,139.985,315.956,0.9739999771118164,123.793,419.953,0.9959999918937683,115.739,531.932,0.9990000128746033,107.867,659.757,0.9940000176429749,99.219,771.13,0.9990000128746033,92.259,908.229,0.9869999885559082,99.414,1028.109,0.9980000257492065,91.596,1124.171,0.9959999918937683,99.793,1236.758,0.9990000128746033,106.045,1347.771,0.996999979019165,114.809,1443.71,0.9980000257492065
101,139.978,315.957,0.9700000286102295,123.861,420.055,0.9929999709129333,115.734,531.907,0.9990000128746033,107.905,659.957,0.9909999966621399,99.211,771.069,0.9990000128746033,92.3,908.208,0.9869999885559082,99.408,1028.145,0.9980000257492065,91.607,1124.197,0.9959999918937683,99.708,1236.683,0.9990000128746033,105.995,1347.781,0.996999979019165,114.767,1443.694,0.9980000257492065
