scorer,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000
191,683.967,433.666,0.9940000176429749,651.378,443.605,0.9990000128746033,588.832,443.588,1.0,531.389,464.786,1.0,453.936,481.888,1.0,388.978,523.386,1.0,315.78,556.105,1.0,267.095,617.308,1.0,198.537,668.455,1.0,160.351,748.008,1.0,113.419,811.383,1.0,95.836,901.66,1.0,68.68,971.34,1.0,68.402,1050.188,1.0,54.693,1121.098,1.0,66.627,1197.311,1.0,66.085,1265.701,1.0,86.315,1330.837,1.0,89.657,1387.445,1.0,107.076,1433.899,1.0,126.034,1549.536,1.0
192,684.035,443.787,0.9919999837875366,666.836,451.765,0.9950000047683716,604.148,448.737,1.0,545.204,469.073,1.0,466.905,483.145,1.0,396.679,523.678,1.0,323.922,555.506,1.0,269.299,616.348,1.0,203.623,660.936,1.0,162.066,747.76,1.0,113.826,806.394,1.0,95.969,900.181,1.0,67.845,971.166,1.0,66.226,1048.587,1.0,54.156,1120.813,1.0,66.128,1196.597,1.0,65.854,1265.494,1.0,85.488,1333.326,1.0,89.676,1387.588,1.0,106.979,1434.35,1.0,125.97,1549.439,1.0
193,689.618,459.389,0.9869999885559082,676.685,461.59,0.9409999847412109,614.715,459.146,1.0,556.447,475.273,1.0,474.693,486.311,1.0,408.893,529.153,1.0,331.199,555.465,1.0,277.28,617.046,1.0,204.108,662.069,1.0,165.801,748.27,1.0,114.974,806.004,1.0,96.418,902.747,1.0,67.458,971.372,1.0,67.834,1050.302,1.0,53.638,1121.747,1.0,66.079,1196.814,1.0,65.492,1265.588,1.0,85.238,1333.207,1.0,89.668,1387.628,1.0,106.905,1434.527,1.0,126.185,1549.796,1.0
194,699.833,467.535,0.6119999885559082,683.138,474.377,1.0,620.13,465.866,1.0,558.167,482.87,1.0,482.194,489.999,1.0,411.944,531.636,1.0,337.783,555.213,1.0,282.735,615.727,1.0,204.375,660.99,1.0,166.743,747.948,1.0,115.044,805.116,1.0,96.421,900.536,1.0,66.674,971.329,1.0,66.995,1050.177,1.0,52.726,1121.313,1.0,65.058,1201.005,1.0,65.031,1267.674,1.0,84.138,1333.905,1.0,89.352,1387.624,1.0,106.973,1434.534,1.0,126.217,1549.869,1.0
195,706.369,480.39,0.46399998664855957,694.531,478.18,0.9990000128746033,630.777,470.995,1.0,571.109,487.007,1.0,490.287,490.76,1.0,422.593,531.123,1.0,339.321,555.473,1.0,283.746,616.152,1.0,208.352,660.037,1.0,168.855,747.311,1.0,114.423,804.938,1.0,96.972,899.696,1.0,65.786,966.581,1.0,65.041,1048.547,1.0,51.664,1121.323,1.0,64.388,1202.608,1.0,64.613,1269.69,1.0,84.973,1337.345,1.0,89.347,1387.723,1.0,103.04,1434.961,1.0,126.072,1549.754,1.0
196,715.872,483.201,0.49000000953674316,699.347,487.28,1.0,637.119,476.369,1.0,578.765,489.999,1.0,499.935,491.112,1.0,427.574,531.735,1.0,346.818,555.27,1.0,288.158,613.769,1.0,209.851,658.462,1.0,170.279,746.829,1.0,114.273,804.45,1.0,96.318,900.02,1.0,65.399,965.52,1.0,65.327,1048.936,1.0,51.514,1121.717,1.0,64.564,1202.433,1.0,64.611,1269.848,1.0,85.21,1337.436,1.0,89.319,1387.639,1.0,106.891,1435.17,1.0,126.069,1549.736,1.0
197,800.635,490.095,1.0,713.21,491.787,1.0,648.372,480.426,1.0,588.153,492.444,1.0,507.357,491.918,1.0,439.04,531.768,1.0,348.414,552.13,1.0,296.672,609.202,1.0,212.758,652.714,1.0,170.802,742.627,1.0,116.372,801.875,1.0,97.542,897.578,1.0,65.332,964.89,1.0,65.346,1048.253,1.0,51.585,1117.429,1.0,64.569,1201.819,1.0,65.066,1270.125,1.0,84.001,1334.288,1.0,88.986,1387.299,1.0,107.106,1434.362,1.0,126.142,1549.639,1.0
198,804.967,495.365,1.0,714.583,501.482,1.0,652.345,487.88,1.0,593.424,501.316,1.0,514.074,498.575,1.0,441.383,534.692,1.0,357.327,552.47,1.0,299.255,609.285,1.0,215.617,652.338,1.0,171.264,740.849,1.0,117.675,801.047,1.0,97.609,896.758,1.0,65.236,964.319,1.0,65.647,1049.203,1.0,51.028,1120.798,1.0,63.818,1201.478,1.0,64.835,1269.175,1.0,84.162,1332.166,1.0,88.928,1387.09,1.0,107.137,1434.088,1.0,128.063,1549.827,1.0
199,814.279,509.683,1.0,715.653,508.391,1.0,662.931,491.775,1.0,603.649,504.425,1.0,519.377,502.082,1.0,448.418,536.08,1.0,363.037,555.369,1.0,300.019,608.438,1.0,218.996,651.495,1.0,171.369,741.586,1.0,115.774,795.722,1.0,96.44,897.278,1.0,63.934,964.262,1.0,65.12,1048.086,1.0,50.84,1117.217,1.0,61.17,1202.11,1.0,61.777,1269.674,1.0,83.485,1331.28,1.0,88.978,1387.267,1.0,107.114,1434.279,1.0,126.28,1549.854,0.9990000128746033
200,819.672,524.02,1.0,730.107,517.786,1.0,675.701,501.757,1.0,613.528,507.703,1.0,525.48,503.126,1.0,455.087,537.274,1.0,364.388,551.066,1.0,304.841,608.148,1.0,219.256,650.639,1.0,172.075,737.142,1.0,115.253,795.835,1.0,96.917,892.551,1.0,63.096,963.405,1.0,65.118,1046.492,1.0,49.946,1116.947,1.0,60.687,1201.894,1.0,61.548,1271.457,1.0,83.446,1332.185,1.0,88.749,1387.145,1.0,106.999,1434.434,1.0,126.276,1549.954,0.9990000128746033
201,829.815,540.389,1.0,740.703,526.404,1.0,683.879,508.033,1.0,622.108,515.225,1.0,533.395,506.188,1.0,461.458,537.517,1.0,371.642,552.681,1.0,312.245,608.131,1.0,219.633,650.991,1.0,172.737,736.355,1.0,116.336,795.709,1.0,97.704,891.454,1.0,62.829,962.767,1.0,65.092,1046.967,1.0,49.407,1117.266,1.0,60.993,1203.599,1.0,60.583,1275.165,1.0,83.25,1333.721,1.0,88.852,1387.379,1.0,102.69,1434.073,1.0,128.388,1553.479,1.0
202,838.959,546.172,1.0,746.753,539.224,1.0,694.07,518.621,1.0,629.714,522.75,1.0,547.326,507.894,0.9950000047683716,473.796,539.343,1.0,379.585,555.742,0.996999979019165,314.838,608.68,1.0,225.975,650.032,1.0,178.992,733.957,1.0,117.606,795.543,1.0,99.078,890.142,1.0,59.291,962.444,1.0,64.51,1047.278,1.0,49.686,1120.973,1.0,60.96,1205.041,1.0,60.819,1271.631,1.0,81.986,1334.605,1.0,88.752,1387.256,1.0,102.009,1434.206,1.0,128.307,1553.589,1.0
203,848.689,558.13,1.0,760.041,547.142,1.0,700.384,524.578,1.0,637.846,529.345,1.0,554.089,514.647,1.0,480.699,540.261,1.0,388.0,556.378,0.925000011920929,324.244,604.893,1.0,230.764,648.929,1.0,183.695,731.641,1.0,117.966,795.396,1.0,100.214,889.728,1.0,59.373,962.079,1.0,64.834,1046.246,1.0,49.636,1121.902,1.0,60.877,1204.803,1.0,60.781,1271.208,1.0,83.572,1337.674,1.0,88.788,1387.222,1.0,102.322,1434.38,1.0,128.615,1554.009,1.0
204,862.05,572.834,1.0,771.671,558.67,1.0,715.333,533.519,1.0,650.947,537.106,1.0,564.227,518.224,1.0,490.645,543.876,1.0,395.69,555.893,0.39100000262260437,330.138,602.708,0.9990000128746033,235.38,645.012,1.0,187.203,730.044,1.0,122.418,788.818,1.0,100.402,888.76,1.0,59.155,955.951,1.0,63.907,1045.0,1.0,42.672,1116.044,1.0,60.247,1202.259,1.0,59.204,1271.021,1.0,82.494,1337.776,1.0,88.502,1386.719,1.0,101.072,1434.002,1.0,125.769,1554.057,1.0
205,865.647,589.673,1.0,779.188,572.13,1.0,724.585,541.04,1.0,660.882,541.043,1.0,570.32,521.385,1.0,502.433,545.883,1.0,587.597,517.058,0.09200000017881393,331.695,603.042,0.9990000128746033,405.277,551.733,1.0,188.271,725.911,0.9990000128746033,122.268,788.468,1.0,102.015,886.649,1.0,59.182,955.941,1.0,64.029,1045.786,1.0,42.869,1116.502,1.0,60.461,1202.975,1.0,59.334,1270.55,1.0,83.171,1338.038,1.0,88.435,1386.847,1.0,101.809,1433.87,1.0,129.018,1554.906,1.0
206,878.394,605.079,1.0,790.972,583.737,1.0,732.74,555.847,1.0,674.826,552.22,1.0,579.488,528.982,1.0,508.127,553.458,1.0,587.217,530.55,0.15700000524520874,344.087,604.025,1.0,412.377,551.04,1.0,193.183,723.268,1.0,122.715,786.67,1.0,103.812,883.797,1.0,59.014,955.8,1.0,63.776,1045.022,1.0,42.329,1115.43,1.0,60.019,1201.794,1.0,58.837,1270.632,1.0,82.426,1337.909,1.0,88.382,1386.798,1.0,101.354,1433.859,1.0,128.976,1554.918,1.0
207,884.344,621.972,1.0,796.071,598.001,1.0,747.582,566.074,1.0,686.056,562.188,1.0,589.925,534.068,1.0,520.016,555.243,1.0,602.954,533.796,0.9639999866485596,347.727,603.623,1.0,251.811,636.297,1.0,197.099,720.692,0.9950000047683716,128.81,780.353,1.0,104.958,882.233,1.0,58.973,955.73,1.0,64.152,1044.195,1.0,42.379,1115.542,1.0,59.9,1196.846,1.0,59.076,1269.265,1.0,81.668,1333.709,1.0,88.58,1386.96,1.0,101.71,1433.718,1.0,129.251,1553.547,1.0
208,894.779,637.43,1.0,810.608,612.001,1.0,762.707,577.954,1.0,700.067,569.539,1.0,597.929,538.762,0.9950000047683716,529.867,558.986,1.0,608.686,539.579,0.9620000123977661,359.685,604.957,1.0,435.327,554.45,1.0,202.086,718.102,1.0,129.413,780.157,1.0,107.421,875.709,1.0,58.886,955.651,1.0,64.324,1042.297,1.0,42.858,1115.383,1.0,59.718,1196.793,1.0,58.725,1266.93,1.0,81.879,1338.46,1.0,88.855,1387.503,1.0,101.707,1434.383,1.0,128.655,1554.638,1.0
209,900.268,652.609,1.0,818.845,622.792,1.0,768.013,588.354,1.0,705.426,581.058,1.0,612.108,546.364,0.35600000619888306,540.572,565.671,1.0,618.87,547.337,1.0,362.611,604.205,1.0,263.759,636.032,1.0,205.213,715.711,1.0,130.897,779.817,1.0,107.634,875.588,1.0,58.926,949.835,1.0,64.764,1041.104,1.0,42.617,1115.197,1.0,59.902,1201.721,1.0,58.77,1266.862,1.0,81.852,1338.183,1.0,88.851,1387.351,1.0,101.432,1434.458,1.0,128.773,1554.661,1.0
210,910.558,669.107,1.0,827.071,636.558,1.0,778.967,599.882,1.0,716.382,587.329,1.0,628.935,555.081,0.9940000176429749,550.267,568.972,1.0,627.842,555.775,0.6639999747276306,374.74,605.846,1.0,453.93,556.466,1.0,211.164,715.661,1.0,138.7,773.692,1.0,107.692,875.257,1.0,58.84,949.312,1.0,64.39,1040.411,1.0,42.583,1114.253,1.0,59.881,1201.995,1.0,58.394,1267.93,1.0,81.724,1338.247,1.0,88.938,1387.371,1.0,101.92,1434.883,1.0,129.262,1554.668,1.0
211,915.185,683.689,1.0,835.225,647.4,1.0,786.235,611.005,1.0,726.489,601.007,1.0,651.76,564.089,1.0,558.296,570.38,1.0,636.376,563.78,0.20499999821186066,378.57,604.761,1.0,275.435,634.234,1.0,216.25,715.431,1.0,138.316,774.104,1.0,107.91,874.181,1.0,63.696,947.334,1.0,64.865,1040.064,1.0,42.893,1114.586,1.0,59.689,1201.649,1.0,58.483,1266.107,1.0,81.954,1338.509,1.0,89.0,1387.39,1.0,101.802,1434.905,1.0,129.56,1554.951,1.0
212,925.693,699.946,1.0,843.426,660.359,1.0,795.33,619.722,1.0,737.096,608.613,1.0,660.604,570.566,1.0,568.477,575.614,1.0,645.907,564.81,0.210999995470047,388.15,609.583,1.0,468.969,562.353,1.0,220.166,714.499,1.0,138.364,774.088,1.0,112.047,872.468,1.0,64.794,945.695,1.0,65.881,1035.669,1.0,42.641,1114.341,1.0,59.379,1201.642,1.0,58.247,1267.403,1.0,81.124,1338.753,1.0,87.677,1388.52,1.0,102.031,1435.688,1.0,129.599,1554.771,1.0
213,925.938,716.061,1.0,849.447,672.653,1.0,805.03,635.389,1.0,747.902,617.222,1.0,668.249,578.842,1.0,577.945,584.426,1.0,483.386,565.144,0.1899999976158142,395.735,609.413,1.0,481.003,565.289,1.0,224.241,713.587,1.0,138.82,770.866,1.0,114.138,870.04,1.0,65.4,944.978,1.0,66.086,1035.732,1.0,43.052,1109.745,1.0,58.92,1196.43,1.0,57.737,1266.596,1.0,81.469,1339.634,1.0,89.359,1393.833,1.0,106.474,1443.315,1.0,129.278,1555.097,1.0
214,934.943,724.923,1.0,857.219,684.705,1.0,811.048,641.972,1.0,753.978,627.775,1.0,675.783,580.557,0.9990000128746033,586.384,586.453,1.0,668.007,580.852,0.8309999704360962,402.528,612.039,1.0,485.383,566.243,1.0,227.889,712.079,1.0,145.905,763.826,1.0,116.02,868.124,1.0,66.21,940.112,1.0,65.72,1035.747,1.0,42.814,1109.252,1.0,59.042,1196.973,1.0,57.822,1267.445,1.0,80.95,1339.586,1.0,89.322,1393.564,1.0,106.487,1443.511,1.0,129.303,1555.116,1.0
215,940.633,739.092,1.0,858.729,698.319,1.0,817.273,652.334,1.0,762.584,633.165,1.0,677.505,586.438,1.0,590.494,587.292,1.0,677.483,582.365,0.15299999713897705,410.63,612.262,1.0,293.509,634.583,1.0,233.763,709.752,1.0,147.982,763.551,1.0,117.69,866.429,1.0,66.445,940.08,1.0,64.754,1035.471,1.0,42.387,1107.849,1.0,58.848,1196.585,1.0,57.76,1266.977,1.0,81.241,1339.88,1.0,89.237,1393.91,1.0,106.706,1444.245,1.0,129.358,1554.957,1.0
216,941.454,752.915,1.0,869.366,705.981,1.0,822.19,660.671,1.0,765.53,643.389,1.0,683.967,586.769,0.9929999709129333,598.214,595.4,1.0,676.603,588.153,0.13899999856948853,412.694,613.324,1.0,307.255,629.816,1.0,235.282,708.654,1.0,148.211,763.6,1.0,117.969,860.395,1.0,65.954,939.918,1.0,64.628,1035.213,1.0,42.459,1108.467,1.0,58.754,1196.727,1.0,54.924,1267.03,1.0,80.919,1339.791,1.0,86.921,1393.297,1.0,106.904,1444.851,1.0,129.567,1554.721,1.0
217,945.197,766.01,1.0,876.66,718.318,1.0,828.363,668.115,1.0,775.605,649.936,1.0,699.297,596.924,1.0,606.583,600.721,1.0,507.232,571.397,0.367000013589859,421.474,614.906,1.0,501.916,572.179,0.9980000257492065,236.704,707.182,1.0,154.596,762.993,0.9990000128746033,119.33,860.073,1.0,65.875,939.82,1.0,65.35,1034.834,1.0,41.984,1106.28,1.0,58.597,1196.578,1.0,54.58,1265.701,1.0,81.78,1341.68,1.0,89.176,1394.385,1.0,107.094,1445.297,1.0,130.373,1555.167,1.0
218,950.205,782.138,1.0,882.965,733.493,1.0,838.744,684.089,1.0,779.568,660.298,1.0,707.284,604.274,1.0,615.404,602.983,1.0,514.187,580.51,0.14300000667572021,428.693,615.483,1.0,507.93,573.478,0.9950000047683716,245.234,703.027,1.0,155.058,757.208,1.0,122.331,858.697,1.0,66.186,939.714,1.0,65.126,1034.712,1.0,41.826,1104.607,1.0,58.574,1196.551,1.0,54.143,1265.753,1.0,81.808,1341.362,1.0,89.199,1394.755,1.0,107.245,1446.297,1.0,130.488,1555.288,1.0
219,958.42,797.527,1.0,889.16,747.662,1.0,844.084,694.218,1.0,790.018,672.315,1.0,715.339,613.345,1.0,622.229,610.867,1.0,523.28,580.521,0.6039999723434448,435.145,618.371,1.0,326.657,627.503,1.0,249.771,701.449,1.0,155.187,757.784,1.0,123.076,858.357,1.0,66.852,931.801,1.0,64.988,1029.718,1.0,41.594,1104.54,1.0,58.469,1196.818,1.0,54.129,1267.347,1.0,80.492,1340.279,1.0,85.758,1392.848,1.0,107.154,1445.975,1.0,130.443,1555.589,1.0
220,958.615,813.22,1.0,890.999,760.678,1.0,850.238,705.277,1.0,795.299,679.627,1.0,723.025,619.732,0.9940000176429749,629.871,616.194,1.0,529.144,581.561,0.8560000061988831,442.001,618.592,1.0,332.262,625.866,1.0,253.702,700.189,1.0,163.809,754.669,1.0,123.522,858.448,1.0,67.447,931.62,1.0,66.146,1027.705,1.0,42.145,1098.602,0.9990000128746033,58.271,1196.549,1.0,53.661,1268.157,1.0,73.975,1338.33,0.9990000128746033,84.79,1392.503,1.0,103.317,1445.427,1.0,130.749,1556.321,1.0
221,959.963,821.646,1.0,892.095,769.619,1.0,859.319,715.832,1.0,801.796,689.299,1.0,724.62,627.352,0.9100000262260437,636.102,618.548,1.0,724.05,627.732,0.9559999704360962,443.628,619.413,1.0,340.191,625.618,1.0,260.781,700.218,1.0,165.877,754.018,1.0,123.964,858.334,1.0,67.955,929.966,1.0,65.36,1028.362,1.0,42.111,1099.046,0.9990000128746033,54.769,1196.582,1.0,52.904,1269.192,1.0,73.821,1338.643,0.9990000128746033,84.783,1392.505,1.0,103.178,1445.747,1.0,131.007,1556.476,1.0
222,961.957,830.873,1.0,891.649,779.549,1.0,859.452,719.825,1.0,804.242,696.667,1.0,731.967,628.633,0.7749999761581421,639.27,624.396,1.0,539.604,587.334,0.9929999709129333,450.347,620.577,1.0,340.981,626.914,0.9919999837875366,262.597,700.66,1.0,165.797,747.781,1.0,124.013,856.411,1.0,69.144,923.677,1.0,66.027,1027.222,1.0,41.861,1099.218,0.9990000128746033,54.049,1196.471,1.0,51.753,1269.076,1.0,74.085,1338.861,0.9990000128746033,85.119,1394.327,1.0,107.886,1449.609,1.0,131.468,1556.765,1.0
223,963.25,843.806,1.0,902.831,786.712,1.0,860.234,725.914,1.0,810.936,698.219,1.0,738.857,636.031,0.7699999809265137,644.84,628.475,1.0,738.605,635.782,0.9940000176429749,455.192,624.492,1.0,347.674,624.565,1.0,265.883,700.433,1.0,170.698,747.87,0.9990000128746033,128.707,855.405,1.0,68.46,923.62,1.0,64.762,1027.546,1.0,39.688,1100.466,1.0,53.907,1196.519,1.0,51.622,1269.96,1.0,75.032,1335.729,1.0,85.048,1394.038,1.0,103.359,1446.537,1.0,131.355,1556.847,1.0
224,964.968,850.511,1.0,905.527,796.014,1.0,865.294,732.34,1.0,813.223,709.539,1.0,739.662,643.612,0.47600001096725464,651.556,632.906,0.9980000257492065,546.278,587.661,0.9980000257492065,458.629,625.912,1.0,347.855,627.4,0.9240000247955322,267.627,700.257,1.0,170.705,747.86,1.0,129.343,855.627,1.0,68.136,923.713,1.0,64.923,1028.085,1.0,39.396,1100.373,0.9990000128746033,53.405,1196.478,1.0,51.45,1269.984,1.0,73.629,1338.762,0.9990000128746033,85.298,1394.53,1.0,103.269,1447.253,1.0,131.416,1556.787,1.0
225,966.389,862.572,1.0,907.755,807.191,1.0,869.846,742.802,1.0,817.044,714.079,1.0,748.387,644.551,0.8550000190734863,654.157,634.936,1.0,547.115,597.058,0.9800000190734863,461.319,628.557,1.0,548.519,595.905,0.9900000095367432,269.428,700.292,1.0,171.198,747.919,0.9990000128746033,131.582,855.378,1.0,69.256,923.628,1.0,64.946,1027.307,1.0,39.473,1100.576,1.0,52.866,1196.984,1.0,50.668,1269.56,1.0,74.51,1340.095,1.0,85.167,1394.899,1.0,102.973,1447.483,1.0,131.301,1557.894,1.0
226,972.069,867.36,1.0,913.713,811.604,1.0,875.814,747.639,1.0,823.115,716.778,1.0,747.885,650.267,0.984000027179718,658.492,635.144,1.0,555.437,595.372,0.996999979019165,469.232,627.844,1.0,363.909,625.688,0.9800000190734863,274.021,700.102,1.0,171.096,747.613,1.0,133.031,851.664,1.0,69.135,923.601,1.0,65.546,1025.238,1.0,38.813,1100.874,1.0,52.604,1196.343,1.0,50.218,1267.567,1.0,73.725,1339.727,1.0,85.018,1394.64,1.0,103.363,1446.316,1.0,131.624,1556.846,1.0
227,974.226,877.148,1.0,908.591,817.761,1.0,875.658,753.284,1.0,827.063,726.147,1.0,764.109,659.884,0.972000002861023,664.09,640.552,1.0,561.518,597.04,0.9789999723434448,474.756,627.742,1.0,364.263,620.643,0.9869999885559082,279.023,699.439,1.0,178.281,747.505,1.0,134.472,844.525,1.0,70.73,915.748,1.0,66.001,1023.511,1.0,38.656,1100.327,1.0,52.62,1196.405,1.0,49.995,1267.223,1.0,73.66,1339.053,0.9990000128746033,84.89,1394.853,1.0,108.306,1448.861,1.0,131.927,1556.391,1.0
228,972.711,886.117,1.0,916.883,828.185,1.0,885.851,763.945,1.0,829.13,730.935,1.0,757.177,659.67,0.9409999847412109,667.905,646.869,1.0,566.684,603.298,0.9990000128746033,475.782,631.331,1.0,356.897,628.907,0.4740000069141388,281.235,699.58,1.0,357.957,627.709,1.0,135.527,844.471,1.0,70.003,916.639,1.0,65.515,1019.528,1.0,38.8,1099.729,1.0,53.025,1196.599,1.0,50.733,1268.753,1.0,73.514,1339.379,1.0,84.545,1394.955,1.0,107.886,1449.58,1.0,132.097,1557.541,1.0
229,974.592,893.95,1.0,920.079,834.768,1.0,886.844,770.598,1.0,833.699,739.055,1.0,771.891,667.575,0.9990000128746033,670.192,649.13,1.0,571.829,603.564,0.9919999837875366,479.737,633.886,1.0,369.88,628.08,0.9739999771118164,283.069,699.734,1.0,179.471,747.523,1.0,138.895,843.369,1.0,74.561,915.623,1.0,65.632,1019.444,1.0,38.631,1094.586,1.0,53.052,1196.484,1.0,50.133,1268.096,1.0,73.428,1338.889,0.9990000128746033,84.667,1395.196,1.0,107.937,1449.638,1.0,132.188,1557.693,1.0
230,972.896,899.232,1.0,921.565,838.949,1.0,886.003,772.417,1.0,834.74,742.604,1.0,771.931,668.185,1.0,673.852,650.427,1.0,579.045,603.688,0.9990000128746033,483.019,633.931,1.0,370.379,629.276,0.9760000109672546,283.615,700.071,1.0,179.838,747.554,1.0,138.851,843.289,1.0,74.464,915.596,1.0,66.244,1019.486,1.0,37.779,1094.724,1.0,52.559,1196.234,1.0,49.995,1267.994,1.0,72.975,1338.807,0.9990000128746033,84.691,1395.506,1.0,108.213,1448.611,1.0,132.07,1557.503,1.0
231,973.514,908.302,1.0,921.006,843.55,1.0,891.588,779.88,1.0,836.292,744.229,1.0,771.375,668.694,1.0,673.387,651.028,1.0,576.989,610.128,0.9980000257492065,483.123,634.581,1.0,372.486,628.986,0.9990000128746033,284.223,700.28,1.0,186.743,741.304,1.0,139.062,843.31,1.0,74.514,914.991,1.0,66.203,1019.602,1.0,38.092,1100.118,1.0,52.076,1195.919,1.0,49.916,1267.388,1.0,73.045,1339.71,0.9990000128746033,84.434,1396.216,1.0,107.888,1449.875,1.0,131.659,1557.699,1.0
232,973.826,908.774,1.0,922.689,843.732,1.0,891.55,779.437,1.0,838.189,744.253,1.0,772.646,668.181,1.0,675.13,650.547,0.9900000095367432,578.326,603.976,0.9929999709129333,484.862,634.523,1.0,579.937,610.813,0.921999990940094,284.103,699.534,1.0,180.694,747.356,1.0,138.993,843.053,1.0,74.386,916.08,0.9990000128746033,65.896,1019.462,1.0,38.27,1100.637,1.0,52.108,1195.991,1.0,49.911,1267.874,1.0,72.863,1339.578,1.0,84.482,1396.079,1.0,107.893,1449.769,1.0,131.887,1557.617,1.0
233,974.274,909.217,1.0,922.974,844.205,1.0,891.553,779.66,1.0,837.307,744.558,1.0,772.301,673.888,0.9850000143051147,676.301,651.103,1.0,578.033,609.753,1.0,486.088,634.522,1.0,580.129,611.639,0.49300000071525574,284.77,699.488,1.0,363.275,628.942,1.0,138.913,842.791,1.0,74.391,915.098,1.0,66.399,1019.233,1.0,38.128,1100.362,1.0,52.242,1195.883,1.0,50.024,1268.299,1.0,73.084,1339.665,1.0,84.562,1395.575,1.0,107.835,1449.595,1.0,132.2,1557.045,1.0
