scorer,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000,DLC_mobnet_75_PkPvRnetYu00Jul20shuffle2_40000
7,156.038,252.013,0.9700000286102295,131.91,348.195,0.9950000047683716,131.95,388.277,0.9990000128746033,124.383,428.717,0.9959999918937683,123.726,483.813,0.9980000257492065,115.785,540.282,0.9990000128746033,107.599,603.667,0.9890000224113464,107.822,667.844,0.9919999837875366,100.052,739.417,0.9990000128746033,99.856,812.128,0.9990000128746033,98.995,883.801,0.9990000128746033,99.243,955.667,0.9980000257492065,99.173,1019.453,0.9990000128746033,99.123,1091.969,0.9990000128746033,98.992,1147.475,0.9980000257492065,98.522,1203.759,1.0,99.36,1259.653,0.9980000257492065,106.783,1315.624,0.9980000257492065,106.599,1363.616,0.9980000257492065,107.702,1420.107,0.9810000061988831,123.934,1539.848,0.9980000257492065
8,156.037,252.016,0.9700000286102295,131.941,348.189,0.9929999709129333,132.035,388.347,0.9990000128746033,124.405,428.688,0.996999979019165,123.713,483.77,0.9980000257492065,115.84,540.268,0.9990000128746033,107.603,603.678,0.9879999756813049,107.868,667.912,0.9919999837875366,100.043,739.455,1.0,99.844,812.147,0.9990000128746033,98.989,883.787,0.9990000128746033,99.238,955.664,0.9980000257492065,99.166,1019.465,0.9990000128746033,99.146,1091.903,0.9990000128746033,99.002,1147.439,0.9980000257492065,98.49,1203.723,1.0,99.341,1259.665,0.9980000257492065,106.81,1315.614,0.9980000257492065,106.563,1363.55,0.9980000257492065,107.704,1420.101,0.9810000061988831,123.931,1539.85,0.9980000257492065
9,156.144,243.85,0.996999979019165,131.913,348.203,0.9940000176429749,131.947,388.322,0.9990000128746033,124.395,428.715,0.9959999918937683,123.721,483.913,0.9980000257492065,115.82,540.176,0.9990000128746033,107.57,595.672,0.9980000257492065,107.768,675.947,0.9980000257492065,100.058,739.518,1.0,99.81,812.099,0.9990000128746033,99.04,883.619,0.9990000128746033,99.291,955.667,0.996999979019165,99.18,1019.388,0.9980000257492065,99.06,1091.736,1.0,98.991,1147.49,0.9980000257492065,98.564,1203.857,1.0,99.37,1259.605,0.9980000257492065,106.727,1315.67,0.9980000257492065,106.697,1363.627,0.9980000257492065,107.693,1420.08,0.9819999933242798,123.93,1539.867,0.9980000257492065
10,156.036,252.007,0.9729999899864197,132.018,348.217,0.9929999709129333,131.916,388.429,0.9990000128746033,124.359,428.513,0.9959999918937683,123.782,483.889,0.9980000257492065,115.802,540.196,0.9990000128746033,107.637,603.711,0.984000027179718,107.719,675.818,0.9990000128746033,99.973,739.425,1.0,99.865,812.101,0.9990000128746033,99.025,883.644,0.9990000128746033,99.264,955.659,0.996999979019165,99.178,1019.411,0.9980000257492065,99.162,1091.809,0.9990000128746033,99.031,1147.506,0.9980000257492065,98.579,1203.853,1.0,99.407,1259.617,0.9980000257492065,106.756,1315.596,0.9980000257492065,106.623,1363.445,0.9980000257492065,107.699,1420.077,0.9819999933242798,123.928,1539.859,0.9980000257492065
11,156.035,252.005,0.9739999771118164,132.029,348.229,0.9929999709129333,131.906,388.465,0.9990000128746033,124.342,428.531,0.9959999918937683,123.775,483.88,0.9980000257492065,115.877,540.163,0.9990000128746033,107.643,603.695,0.9829999804496765,107.819,667.856,0.9900000095367432,100.039,739.484,1.0,99.865,812.1,0.9990000128746033,99.01,883.616,0.9990000128746033,99.279,955.682,0.996999979019165,99.179,1019.407,0.9980000257492065,99.172,1091.885,0.9990000128746033,99.045,1147.533,0.9980000257492065,98.601,1203.945,1.0,99.453,1259.63,0.9980000257492065,106.797,1315.585,0.9980000257492065,106.595,1363.445,0.9980000257492065,107.691,1420.098,0.9819999933242798,123.932,1539.871,0.9980000257492065
12,156.034,252.009,0.9739999771118164,131.932,348.22,0.9950000047683716,131.86,388.434,0.9990000128746033,124.376,428.76,0.996999979019165,123.702,483.798,0.9980000257492065,115.975,540.135,0.9990000128746033,107.558,595.674,0.9959999918937683,107.808,667.851,0.9909999966621399,99.991,739.407,1.0,99.927,812.115,0.9980000257492065,99.021,883.654,0.9990000128746033,99.283,955.682,0.996999979019165,99.197,1019.404,0.9980000257492065,99.167,1091.854,0.9990000128746033,99.357,1139.467,0.9990000128746033,98.602,1203.873,1.0,99.433,1259.617,0.9980000257492065,106.829,1315.642,0.9980000257492065,106.652,1363.405,0.9980000257492065,107.681,1420.116,0.9829999804496765,123.93,1539.865,0.9980000257492065
13,156.037,252.019,0.9729999899864197,131.912,348.207,0.9950000047683716,131.884,388.386,0.9990000128746033,124.361,428.755,0.996999979019165,123.725,483.794,0.9980000257492065,115.879,540.098,0.9990000128746033,107.611,603.676,0.9869999885559082,107.721,675.809,0.9980000257492065,99.984,739.44,1.0,99.868,812.116,0.9980000257492065,98.902,883.738,0.9990000128746033,99.257,955.67,0.996999979019165,99.249,1019.402,0.9980000257492065,99.165,1091.787,0.9990000128746033,99.356,1139.465,0.9990000128746033,98.574,1203.834,1.0,99.468,1259.651,0.9980000257492065,106.81,1315.591,0.9980000257492065,106.599,1363.273,0.9980000257492065,107.7,1420.119,0.9829999804496765,123.931,1539.867,0.9980000257492065
14,156.036,252.008,0.9729999899864197,131.924,348.2,0.9950000047683716,131.945,388.44,0.9990000128746033,124.368,428.769,0.996999979019165,123.728,483.85,0.9980000257492065,115.923,540.117,0.9990000128746033,107.601,603.712,0.9890000224113464,107.713,675.776,0.9990000128746033,100.082,739.454,1.0,99.915,812.111,0.9980000257492065,98.892,883.627,0.9990000128746033,99.254,955.669,0.996999979019165,99.23,1019.4,0.9980000257492065,99.161,1091.803,1.0,99.04,1147.545,0.9980000257492065,98.597,1203.875,1.0,99.441,1259.619,0.9980000257492065,106.832,1315.714,0.9980000257492065,106.649,1363.336,0.9980000257492065,107.705,1420.103,0.9829999804496765,123.932,1539.865,0.9980000257492065
15,156.035,252.008,0.9739999771118164,131.941,348.208,0.9940000176429749,131.92,388.385,0.9990000128746033,124.38,428.837,0.996999979019165,123.773,483.837,0.9990000128746033,115.741,540.162,1.0,107.534,595.53,0.9980000257492065,107.701,675.918,0.9990000128746033,100.021,739.56,1.0,99.9,812.12,0.9980000257492065,98.926,883.606,0.9990000128746033,99.258,955.665,0.996999979019165,99.218,1019.409,0.9980000257492065,99.177,1091.83,0.9990000128746033,99.06,1147.554,0.9980000257492065,98.621,1203.893,1.0,99.451,1259.623,0.9980000257492065,106.831,1315.704,0.9980000257492065,106.619,1363.316,0.9980000257492065,107.749,1420.114,0.9829999804496765,124.04,1532.016,0.9850000143051147
16,156.037,252.006,0.9739999771118164,131.933,348.219,0.9950000047683716,131.965,388.389,0.9990000128746033,124.396,428.864,0.996999979019165,123.732,483.816,0.9990000128746033,115.744,540.194,0.9990000128746033,107.62,603.709,0.9850000143051147,107.719,675.828,0.9990000128746033,100.133,739.572,1.0,99.916,812.136,0.9980000257492065,98.939,883.626,0.9990000128746033,99.282,955.669,0.996999979019165,99.256,1019.416,0.9980000257492065,99.064,1091.619,1.0,99.297,1139.366,0.9990000128746033,98.606,1203.921,1.0,99.514,1259.636,0.9980000257492065,106.844,1315.714,0.9980000257492065,106.617,1363.192,0.9980000257492065,107.737,1420.11,0.9810000061988831,123.933,1539.868,0.9980000257492065
17,156.036,252.01,0.9760000109672546,131.966,348.192,0.9959999918937683,131.915,388.395,0.9990000128746033,124.403,428.883,0.996999979019165,123.746,483.885,0.9990000128746033,115.837,540.137,0.9990000128746033,107.575,595.73,0.9959999918937683,107.794,667.847,0.9919999837875366,100.18,739.492,1.0,99.854,812.067,0.9980000257492065,98.942,883.638,0.9990000128746033,99.29,955.673,0.996999979019165,99.177,1019.431,0.9980000257492065,98.972,1091.624,1.0,99.317,1139.452,0.9990000128746033,98.604,1203.891,1.0,99.598,1259.662,0.9980000257492065,107.001,1308.077,0.9929999709129333,106.619,1363.155,0.9980000257492065,107.726,1420.106,0.9810000061988831,123.936,1539.872,0.9980000257492065
18,156.039,252.011,0.9739999771118164,131.948,348.178,0.9959999918937683,131.942,388.447,0.9990000128746033,124.377,428.838,0.996999979019165,123.751,483.876,0.9980000257492065,115.826,540.127,0.9990000128746033,107.651,603.678,0.9810000061988831,107.795,667.838,0.9919999837875366,107.479,739.511,0.9990000128746033,99.905,812.11,0.9980000257492065,98.988,883.576,0.9990000128746033,99.306,955.673,0.996999979019165,99.194,1019.45,0.996999979019165,98.999,1091.578,1.0,99.341,1139.409,0.9990000128746033,98.627,1203.807,1.0,99.597,1259.617,0.9980000257492065,107.005,1308.069,0.9929999709129333,106.603,1363.083,0.9980000257492065,107.723,1420.115,0.9810000061988831,123.933,1539.869,0.9980000257492065
19,156.037,252.009,0.9760000109672546,131.934,348.205,0.9940000176429749,132.079,388.378,0.9980000257492065,124.39,428.794,0.9959999918937683,123.788,483.836,0.9990000128746033,115.889,540.101,0.9990000128746033,107.649,603.692,0.9829999804496765,107.799,667.836,0.9909999966621399,100.182,739.704,1.0,99.896,812.042,0.9980000257492065,99.224,883.347,0.996999979019165,99.515,948.247,0.9869999885559082,99.272,1019.376,0.9980000257492065,99.0,1091.642,1.0,99.39,1139.426,0.9990000128746033,98.769,1203.827,1.0,99.549,1259.639,0.9980000257492065,106.979,1308.074,0.9919999837875366,106.595,1363.15,0.9980000257492065,107.73,1420.095,0.9810000061988831,123.932,1539.867,0.9980000257492065
20,156.038,252.008,0.9739999771118164,131.924,348.204,0.9950000047683716,132.11,388.449,0.9980000257492065,124.437,428.837,0.9959999918937683,123.747,483.875,0.9990000128746033,115.811,540.102,0.9990000128746033,107.662,603.699,0.9810000061988831,107.697,675.73,0.9990000128746033,100.186,739.688,1.0,99.91,812.056,0.9980000257492065,99.291,883.375,0.996999979019165,99.453,948.085,0.9980000257492065,99.28,1019.396,0.9980000257492065,99.032,1091.633,1.0,99.384,1139.46,0.9990000128746033,98.798,1203.602,0.9990000128746033,99.179,1252.212,1.0,106.986,1308.086,0.9919999837875366,106.58,1363.098,0.9980000257492065,107.715,1420.08,0.9819999933242798,123.931,1539.854,0.9980000257492065
21,156.038,252.006,0.9750000238418579,131.925,348.195,0.9950000047683716,131.963,388.377,0.9990000128746033,124.39,428.812,0.9959999918937683,123.731,483.939,0.9990000128746033,115.866,540.1,0.9990000128746033,107.581,595.677,0.996999979019165,107.775,667.802,0.9900000095367432,107.486,739.527,0.9980000257492065,99.864,812.002,0.9980000257492065,99.267,883.383,0.9980000257492065,99.46,948.049,0.9980000257492065,99.251,1019.415,0.996999979019165,99.026,1091.631,1.0,99.394,1139.419,0.9990000128746033,98.746,1203.57,1.0,99.166,1252.087,1.0,106.984,1308.103,0.9919999837875366,106.61,1363.156,0.9980000257492065,107.735,1420.087,0.9819999933242798,124.039,1532.011,0.9860000014305115
22,156.035,252.004,0.9760000109672546,131.918,348.19,0.9950000047683716,131.972,388.408,0.9990000128746033,124.362,428.708,0.9959999918937683,123.755,483.843,0.9980000257492065,115.929,540.119,0.9990000128746033,107.637,603.68,0.9860000014305115,107.798,667.83,0.9900000095367432,107.499,739.491,0.9990000128746033,99.937,812.054,0.9980000257492065,99.338,883.446,0.9959999918937683,99.539,948.123,0.996999979019165,99.257,1019.419,0.996999979019165,99.043,1091.615,1.0,99.398,1139.355,0.9990000128746033,98.769,1203.584,1.0,99.216,1252.177,1.0,106.987,1308.089,0.9919999837875366,106.612,1363.11,0.9980000257492065,107.704,1420.105,0.9829999804496765,124.035,1532.005,0.9850000143051147
23,156.037,252.015,0.9760000109672546,139.988,355.869,0.9959999918937683,131.921,388.322,0.9990000128746033,124.35,428.621,0.9959999918937683,123.733,483.825,0.9980000257492065,115.993,540.07,0.9990000128746033,107.539,595.753,0.996999979019165,107.688,675.816,0.9980000257492065,107.518,739.444,0.9980000257492065,99.918,812.061,0.9980000257492065,99.348,883.542,0.9959999918937683,99.518,948.101,0.9980000257492065,99.293,1019.414,0.9980000257492065,99.04,1091.564,1.0,99.387,1139.375,0.9990000128746033,98.784,1203.661,0.9990000128746033,99.191,1252.211,1.0,106.728,1315.529,0.9980000257492065,106.685,1363.297,0.9980000257492065,107.702,1420.088,0.9819999933242798,123.927,1539.863,0.9980000257492065
24,156.036,252.011,0.9750000238418579,139.988,355.836,0.9950000047683716,131.94,388.388,0.9990000128746033,124.391,428.544,0.9959999918937683,123.718,483.882,0.9980000257492065,115.967,540.087,0.9990000128746033,107.552,595.714,0.996999979019165,107.655,675.858,0.996999979019165,100.401,739.767,1.0,99.901,812.031,0.9980000257492065,99.596,883.568,0.9819999933242798,99.378,955.671,0.9929999709129333,99.287,1019.417,0.9980000257492065,99.037,1091.565,1.0,99.377,1139.343,0.9990000128746033,98.794,1203.801,1.0,99.184,1252.255,1.0,106.75,1315.501,0.9980000257492065,106.658,1363.144,0.9980000257492065,107.67,1420.074,0.9829999804496765,123.93,1539.864,0.9980000257492065
